,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Gene,,,,,,,,,,,RNA,,,,Protein,,,,
Gene pair,Rv tag,Mb tag,Gene,Annotation,Fxnal anno,Enzyme,Pathway,Theme,Reaction,Orthology,TB TPM avg,Bov TPM avg,log2FC ,padj,06hr_ctrl,pval06hr,24hr_ctrl,pval24hr,Avg
Rv1730c/Mb1759c,Rv1730c,Mb1759c,0,possible penicillin-binding protein,cell wall and cell processes,-,-,-,-,Identical,85.4678252686169,23.15233215,-1.883630813,0.000000000000000000000000000000663546,-1.44798914,0.00000123913,-1.515596045,0.000000733709,-1.481792592
Rv1184c/Mb1216c,Rv1184c,Mb1216c,chp2,possible exported protein,cell wall and cell processes,-,-,-,-,Identical,997.649585631139,47.29454072,-2.989139273,0.00000000000268684,-1.778011113,0.0000000394023,-1.258291118,0.00000541985,-1.518151115
Rv2386c/Mb2407c,Rv2386c,Mb2407c,mbtI,isochorismate synthase mbti,lipid metabolism,"isochorismate synthase entC, mbt1","Cofactor biosynthesis, Menaquinone biosynthesis",Cofactor biosynthesis,CHOR = ICHOR,Identical,86.0499454053832,17.48605155,-2.271169173,0.00000000000278408,-2.19905834,0.00000000506957,-1.313270103,0.00000561145,-1.756164221
Rv3804c/Mb3834c,Rv3804c,Mb3834c,fbpA,secreted antigen 85-a fbpa %28mycolyl transferase 85a%29 %28fibronectin-binding protein a%29 %28antigen 85 complex a%29,lipid metabolism,"mycoyltransferase Antigen-85 complex (FbpA, FbpB, FbpC)",MAPC biosynthesis,Other,0.008 ARABINOGALACTAN_PEPTIDOGLYCAN + 0.238 TREHALOSEMONOMYCOLATE = MAPC + 0.238 TRE,Identical,2836.43392939537,743.0913681,-1.888208721,0.000000000000000000000000000000000311676,-1.392702304,0.0000000156799,-0.843236793,0.0000118555,-1.117969549
Rv1924c/Mb1959c,Rv1924c,Mb1959c,0,unknown protein,Conserved hypothetical protein,-,-,-,-,Identical,266.161641022148,104.9215169,-1.380171374,0.0000000000186989,-1.333923418,0.0000056188,-1.281637891,0.00000906366,-1.307780655
Rv2382c/Mb2403c,Rv2382c,Mb2403c,mbtC,polyketide synthetase mbtc %28polyketide synthase%29,lipid metabolism,"polyketide synthase mbtC, mbtD",mycobactin synthesis,Other,ACCOA + MALCOA + MBT_HOLO = 2.0 COA + MBTCD_HBA,Identical,66.7969352231515,17.65306771,-1.943646559,0.0000000000000000276082,-2.464071752,0.0000000844443,-1.629291636,0.0000178667,-2.046681694
Rv2381c/Mb2402c,Rv2381c,Mb2402c,mbtD,polyketide synthetase mbtd %28polyketide synthase%29,lipid metabolism,"polyketide synthase mbtC, mbtD",mycobactin synthesis,Other,ACCOA + MALCOA + MBT_HOLO = 2.0 COA + MBTCD_HBA,Identical,82.4455661739603,29.98533355,-1.519614321,0.0000000120967,-2.273166321,0.00000187435,-1.80092105,0.0000308119,-2.037043686
Rv1177/Mb1210,Rv1177,Mb1210,fdxC,probable ferredoxin fdxc,intermediate metabolism and respiration,-,-,-,-,Identical,2973.79678708428,1553.409106,-1.051250625,0.00000413068,-0.759335198,0.0000406027,-0.997457943,0.00000150357,-0.87839657
Rv0082/Mb0085,Rv0082,Mb0085,0,probable oxidoreductase,intermediate metabolism and respiration,-,-,-,-,Identical,58.1456016112367,16.51485228,-1.390249746,0.000000399835,-1.458735552,0.0000485458,-1.676426629,0.00000960492,-1.567581091
Rv3052c/Mb3078c,Rv3052c,Mb3078c,nrdI,probable nrdi protein,information pathways,-,-,-,-,Identical,1849.54535186086,816.4545295,-1.209823416,0.00000538317,-1.284922328,0.000144447,-1.667278605,0.00000757412,-1.476100466
Rv1779c/Mb1808c,Rv1779c,Mb1808c,0,possible integral membrane protein,cell wall and cell processes,-,-,-,-,Identical,234.354966702425,87.37894636,-1.220971418,0.000000000426509,-1.471288934,0.0000608222,-1.2943465,0.000218366,-1.382817717
Rv1179c/Mb1212c,Rv1179c,Mb1212c,0,unknown protein,Conserved hypothetical protein,-,-,-,-,Identical,83.6270920324158,23.72067411,-1.266097467,0.0000505013,-0.999600866,0.000103169,-0.856511537,0.000453203,-0.928056202
Rv2391/Mb2412,Rv2391,Mb2412,sira,ferredoxin-dependent sulfite reductase sira,intermediate metabolism and respiration,sulfite reductase nirA,Sulfate metabolism,Other,6.0 FERO + H2SO3 = 6.0 FERI + H2S,Identical,822.049419994504,331.4791702,-1.093395823,0.0000174828,-0.478212036,0.000561714,-0.815001333,0.00000139229,-0.646606685
Rv1348/Mb1383,Rv1348,Mb1383,irta,iron-regulated transporter irta,cell wall and cell processes,ABC transporters,"lipid biosynthesis, Synthesis of mycolic acids, MYCOLIC ACID CONDENSATION",Lipid biosyntheis,0.48 ATP + 0.48 TREHALOSEMONOMYCOLATE(CY) = 0.48 ADP + 0.48 PI + TREHALOSEMONOMYCOLATE,Identical,82.3192672560167,33.07748824,-1.302770721,0.0000000685065,-1.505787469,0.000581819,-1.82849784,0.0000761333,-1.667142655
Rv1129c/Mb1160c,Rv1129c,Mb1160c,0,probable transcriptional regulator protein,regulatory proteins,-,-,-,-,Identical,122.694070862425,19.64042351,-1.499113461,0.0213994,-1.535790906,0.00000255068,-0.832110009,0.001823072,-1.183950458
Rv0276/Mb0282,Rv0276,Mb0282,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,391.909447831277,80.22394418,-2.162641418,0.000000000000000000000000000000000218613,-1.518697514,0.000964936,-1.512014009,0.000930174,-1.515355762
Rv2380c/Mb2401c,Rv2380c,Mb2401c,mbtE,peptide synthetase mbte %28peptide synthase%29,lipid metabolism,peptide synthetase,mycobactin synthesis,Other,ATP + LYS + MBT_HOLO = AMP + MBTE_LYS + PPI,Identical,112.287240476599,48.58916049,-1.276517736,0.0000000000359473,-1.262718169,0.0000139346,-0.729464974,0.002834136,-0.996091572
Rv0196/Mb0202,Rv0196,Mb0202,0,possible transcriptional regulatory protein,regulatory proteins,-,-,-,-,Identical,11.17847434788,3.255252258,-1.479087181,0.00000000378378,-1.026671482,0.001266882,-0.987140778,0.001594557,-1.00690613
Rv3487c/Mb3517c,Rv3487c,Mb3517c,lipF,probable esterase/lipase lipf,intermediate metabolism and respiration,-,-,-,-,Identical,1199.04538896062,39.97365389,-2.185741033,0.000200771,-2.524188048,0.000000138307,-0.999733389,0.003351459,-1.761960719
Rv3826/Mb3856,Rv3826,Mb3856,fadD23,probable fatty-acid-amp ligase fadd23 %28fatty-acid-amp synthetase%29 %28fatty-acid-amp synthase%29,lipid metabolism,-,-,-,-,Identical,109.959062062535,48.11023807,-1.035951613,0.000000104241,-0.893941374,0.0000159028,-0.468888396,0.006207312,-0.681414885
Rv1485/Mb1521,Rv1485,Mb1521,hemZ,ferrochelatase hemz %28protoheme ferro-lyase%29 %28heme synthetase%29,intermediate metabolism and respiration,"ferrochelatase, hemZ","Cofactor biosynthesis, heme biosynthesis",Cofactor biosynthesis,FE2 + PROTOPORPHYRIN_IX = PROTOHEME_FE2,Identical,126.459909857766,57.38020181,-1.182162856,0.000000000470665,-0.899806053,0.007646309,-1.14892814,0.001084288,-1.024367096
Rv2276/Mb2299,Rv2276,Mb2299,cyp121,cytochrome p450 121 cyp121,intermediate metabolism and respiration,-,-,-,-,Identical,171.667856156613,59.45159937,-1.567217637,0.0000043147,-0.864560406,0.011215784,-0.921429999,0.006774834,-0.892995203
Rv2832c/Mb2856c,Rv2832c,Mb2856c,ugpC,probable sn-glycerol-3-phosphate transport atp-binding protein abc transporter ugpc,cell wall and cell processes,-,-,-,-,Identical,24.6825199040917,10.08405835,-1.360595422,0.00000000000176483,-1.204803891,0.005730674,-1.052797417,0.012269441,-1.128800654
Rv0085/Mb0088,Rv0085,Mb0088,hycP,possible hydrogenase hycp,intermediate metabolism and respiration,-,-,-,-,Identical,18.7616202773064,4.126371782,-1.981438993,0.000000000000119301,-1.583357063,0.015501006,-1.912853202,0.004026832,-1.748105133
Rv0288/Mb0296,Rv0288,Mb0296,esxH,low molecular weight protein antigen 7 esxh %2810 kda antigen%29 %28cfp-7%29 %28protein tb10.4%29,cell wall and cell processes,-,-,-,-,Identical,2381.71297434101,834.075573,-1.635042865,0.00000524947,-1.50617575,0.000113868,-0.764694169,0.022173603,-1.135434959
Rv0088/Mb0091,Rv0088,Mb0091,0,possible polyketide cyclase/dehydrase,lipid metabolism,-,-,-,-,Identical,173.582005114793,74.58723272,-1.143626387,0.00000120779,-0.857366475,0.000166879,-0.421961125,0.030595906,-0.6396638
Rv0130/Mb0135,Rv0130,Mb0135,htdz,probable 3-hydroxyl-thioester dehydratase,intermediate metabolism and respiration,"fas II Module  (kasA/B, mabA/fabG1, fabA/fab2, inhA)","lipid biosynthesis, Synthesis of mycolic acids, FASIIA module",Lipid biosyntheis,CIS_DELTA_3_ENOYL_C22_ACYL_ACP + 5.0 MALACP + 10.0 NADPH = 5.0 ACP + CIS_DELTA_13_ENOYL_C32_ACYL_ACP + 5.0 CO2 + 10.0 NADP,Identical,40.7253398458372,20.73172514,-1.036083822,0.000000262561,-0.649579282,0.030573478,-1.01613904,0.001402377,-0.832859161
Rv1505c/Mb1543c,Rv1505c,Mb1543c,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,135.219421306308,51.3857675,-1.416019538,0.00000000000000104457,0.469928996,0.046787243,1.575193174,0.00000115265,1.022561085
Rv3053c/Mb3079c,Rv3053c,Mb3079c,nrdH,probable glutaredoxin electron transport component of nrdef %28glutaredoxin-like protein%29 nrdh,information pathways,-,-,-,-,Identical,3620.6987387299,1334.749272,-1.346535217,0.00000262962,-0.740761969,0.08910132,-2.133257818,0.0000451531,-1.437009894
Rv3085/Mb3112,Rv3085,Mb3112,0,probable short-chain type dehydrogenase/reductase,intermediate metabolism and respiration,-,-,-,-,Identical,18.9079851489224,6.063570154,-1.317980021,0.000114204,-1.333119807,0.042323922,-1.258887252,0.048201709,-1.296003529
