,,,,,,,,,,,,,,,,,,,
Gene,,,,,,,,,,,RNA,,,,Protein,,,,
Gene pair,Rv tag,Mb tag,Gene,Annotation,Fxnal anno,Enzyme,Pathway,Theme,Reaction,Orthology,TB TPM avg,Bov TPM avg,log2FC ,padj,06hr_ctrl,pval06hr,24hr_ctrl,pval24hr,Avg
Rv1530/Mb1557,Rv1530,Mb1557,adh,probable alcohol dehydrogenase adh,intermediate metabolism and respiration,"alcohol dehydrogenase adhA, adh, adhE1, adhB",Pyruvate metabolism,Other,ACAL + NADH = ETH + NAD,Identical,27.67445782,28.8253335,0.105842744,0.611283641,0.934453216,0.00000571763,0.505974425,0.002637473,0.72021382
Rv0275c/Mb0281c,Rv0275c,Mb0281c,0,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN POSSIBLY TETR-FAMILY,regulatory proteins,-,-,-,-,Variable,636.6105208,153.3581919,-2.053505766,0.001291173,0.842204938,0.00247744,1.309055897,0.0000330768,1.075630417
Rv3875/Mb3905,Rv3875,Mb3905,esxA,6 kda early secretory antigenic target esxa %28esat-6%29,cell wall and cell processes,-,-,-,-,Identical,11659.7335,14815.68113,0.33759335,0.280736452,0.808899637,0.002501886,1.441444905,0.00000695816,1.125172271
Rv0758/Mb0781,Rv0758,Mb0781,phoR,POSSIBLE TWO COMPONENT SYSTEM RESPONSE SENSOR KINASE MEMBRANE ASSOCIATED PHOR,regulatory proteins,alkaline phosphatase (phoP & phoR),"Cofactor biosynthesis, Folate biosynthesis",Cofactor biosynthesis,AHTD = DHP + 3.0 PI,Variable,92.28283246,153.4054967,0.733215986,0.0000204,0.68173743,0.002367687,1.055183957,0.0000330768,0.868460694
Rv1543/Mb1570,Rv1543,Mb1570,0,possible fatty acyl-coa reductase,lipid metabolism,-,-,-,-,Identical,265.7034033,167.6029698,-0.673722854,NA,0.8163762,0.0000516478,0.541863324,0.002324355,0.679119762
Rv0411c/Mb0419c,Rv0411c,Mb0419c,glnH,probable glutamine-binding lipoprotein glnh %28glnbp%29,cell wall and cell processes,L-glutamine binding (glnH) and transport via ABC system (glnQ),"Transport reactions, Osmotic shock-sensitive active transport (ABC system)",Transport reaction,ATP + GLN_xt = ADP + GLN + PI,Identical,124.5966933,158.2375793,0.375090202,0.000223235,0.498554081,0.002237145,0.677916106,0.000121804,0.588235094
Rv2375/Mb2396,Rv2375,Mb2396,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,142.366535,281.5271699,0.929323706,0.0000000000158778,0.722610112,0.001550129,0.775282953,0.000783821,0.748946532
Rv2302/Mb2324,Rv2302,Mb2324,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,204.1258607,402.7863804,1.042273685,0.00000105223,0.973568222,0.000128855,0.714240533,0.002130749,0.843904378
Rv0761c/Mb0784c,Rv0761c,Mb0784c,adhB,possible zinc-containing alcohol dehydrogenase nad dependent adhb,intermediate metabolism and respiration,"alcohol dehydrogenase adhA, adh, adhE1, adhB",Pyruvate metabolism,Other,ACAL + NADH = ETH + NAD,Identical,161.600227,144.3786036,-0.242909836,0.441319316,1.254007556,0.000608367,1.110389525,0.001614452,1.18219854
Rv0854/Mb0877,Rv0854,Mb0877,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,44.45843027,38.32365423,-0.195599985,0.378753348,0.632903608,0.001971854,0.963536368,0.0000307023,0.798219988
Rv2475c/Mb2502c,Rv2475c,Mb2502c,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,214.8308949,174.1666588,-0.359781889,0.06989078,0.489679522,0.001893028,0.664693028,0.000100091,0.577186275
Rv3734c/Mb3761c,Rv3734c,Mb3761c,tgs2,putative triacylglycerol synthase %28diacylglycerol acyltransferase%29 tgs2,lipid metabolism,triacylglycerol synthase,triglyceride synthesis,Lipid biosyntheis,0.11 9_HEXADECENOYL_COA + 0.11 9_OCTADECENOYL_COA + 1.16 DAG + 0.11 EICOSANOYL_COA + 0.11 HEXACOSANOYL_COA + 0.22 HEXADECANOYL_COA + 0.11 NONADECANOYL_COA + 0.11 OCTADECANOYL_COA + 0.11 PENTADECANOYL_COA + 0.11 TETRACOSANOYL_COA = 1.1 COA + 1.1 PI + TAGbio,Identical,87.63165113,141.7104046,0.779958838,0.00000195798,0.854838012,0.001972998,1.661914168,0.0000016134,1.25837609
Rv2237/Mb2261,Rv2237,Mb2261,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,84.92179873,177.4967969,0.967762759,0.00000502242,0.801483208,0.001871153,1.177833443,0.0000455526,0.989658326
Rv0250c/Mb0256c,Rv0250c,Mb0256c,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,615.1095602,1431.749933,1.226610517,0.000000000128372,0.72152204,0.001536048,0.874400526,0.000248487,0.797961283
Rv1622c/Mb1648c,Rv1622c,Mb1648c,cydB,probable integral membrane cytochrome d ubiquinol oxidase %28subunit ii%29 cydb %28cytochrome bd-i oxidase subunit ii%29,intermediate metabolism and respiration,"aa3-type cytochrome c oxidase, ctaCDE AND cytochrome bc1 Or bd-type menaquinol oxidase",Energy metabolism,Other,2.0 HEME_FE3 + MKH2 = 2.0 HEME_FE2 + MK,Identical,24.30325049,38.00200984,0.801413917,0.000380662,1.493441418,0.000824634,1.488034873,0.000795277,1.490738145
Rv0565c/Mb0580c,Rv0565c,Mb0580c,0,probable monooxygenase,intermediate metabolism and respiration,-,-,-,-,Identical,31.4694591,31.77212592,-0.052207756,0.866712986,0.766081759,0.000690831,0.737133486,0.000912125,0.751607623
Rv0425c/Mb0433c,Rv0425c,Mb0433c,ctpH,POSSIBLE METAL CATION TRANSPORTING P-TYPE ATPASE CTPH,cell wall and cell processes,-,-,-,-,Variable,290.3387352,270.7599323,-0.100722799,0.623626465,2.039744933,0.00000780456,1.215986759,0.00150051,1.627865846
Rv2141c/Mb2165c,Rv2141c,Mb2165c,0,conserved protein,intermediate metabolism and respiration,-,-,-,-,Identical,68.91626141,53.45606397,-0.395638467,0.019609945,0.633138654,0.000166517,0.50767721,0.001221948,0.570407932
Rv3004/Mb3029,Rv3004,Mb3029,cfp6,low molecular weight protein antigen 6 %28cfp-6%29,cell wall and cell processes,-,-,-,-,Identical,93.1181979,162.811614,0.795591269,0.000168586,0.873417447,0.000766246,0.893649527,0.000581186,0.883533487
Rv1011/Mb1038,Rv1011,Mb1038,ispE,probable 4-diphosphocytidyl-2-c-methyl-d-erythritol kinase ispe %28cmk%29 %284-%28cytidine-5'-diphospho%29-2-c-methyl-d-erythritol kinase%29,intermediate metabolism and respiration,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,Polyprenoids biosynthesis,Other,ATP + CDPMDE = 2PCDPMDE + ADP,Identical,107.1657461,112.8900985,0.03006753,0.912306628,0.49105625,0.001338842,0.844846309,0.00000441254,0.66795128
Rv3866/Mb3896,Rv3866,Mb3896,espg1,esx-1 secretion-associated protein espg1,cell wall and cell processes,-,-,-,-,Identical,311.1762918,552.6572782,0.790824635,0.00000000183318,0.653343249,0.001233633,1.203601166,0.0000016402,0.928472207
Rv3354/Mb3389,Rv3354,Mb3389,0,CONSERVED HYPOTHETICAL PROTEIN,conserved hypotheticals,-,-,-,-,Variable,35.91542472,92.03542901,1.357585757,0.000127258,1.184654563,0.000189564,0.981326208,0.001037772,1.082990386
5' end of Rv2250A/Mb2275,Rv2250A,Mb2275,0,POSSIBLE FLAVOPROTEIN,intermediary metabolism and respiration,-,-,-,-,Variable,16.70866951,40.31994001,1.270896634,0.003732205,0.642334994,0.001096964,0.809575106,0.000110988,0.72595505
Rv0738/Mb0759,Rv0738,Mb0759,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,56.56313236,228.2266208,2.019082064,0.0000000000254198,1.17653453,0.001163325,1.789943832,0.0000150786,1.483239181
Rv3409c/Mb3443c,Rv3409c,Mb3443c,choD,cholesterol oxidase chod %28cholesterol-o2 oxidoreductase%29,lipid metabolism,-,-,-,-,Identical,108.510564,126.0362168,0.209481159,0.200306812,0.904503956,0.000000404337,0.443864353,0.001136137,0.674184155
Rv0313/Mb0321,Rv0313,Mb0321,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,744.1527932,425.3865748,-0.744218688,0.000220152,0.860095565,0.001114271,1.613315158,0.00000113565,1.236705361
Rv1523/Mb1550,Rv1523,Mb1550,0,probable methyltransferase,intermediate metabolism and respiration,-,-,-,-,Identical,60.32330994,92.6099107,0.451153651,0.102687846,0.759937958,0.000824634,0.850180811,0.00027281,0.805059384
Rv2035/Mb2061,Rv2035,Mb2061,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,31.32996284,46.43340703,0.804749657,0.001092886,0.873331589,0.000684186,0.915420172,0.000412258,0.894375881
Rv0995/Mb1022,Rv0995,Mb1022,rimJ,ribosomal-protein-alanine acetyltransferase rimj %28acetylating enzyme for n-terminal of ribosomal protein s5%29,information pathways,-,-,-,-,Identical,87.65086211,105.7304991,0.195176924,0.2696672,0.726694713,0.000436843,0.689304007,0.000652724,0.70799936
Rv1191/Mb1223,Rv1191,Mb1223,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,63.95895788,60.34294695,-0.026422613,0.918020553,0.628184902,0.001083988,1.149024056,0.0000014468,0.888604479
Rv2867c/Mb2892c,Rv2867c,Mb2892c,0,gcn5-related n-acetyltransferase,intermediate metabolism and respiration,-,-,-,-,Identical,595.4068641,834.3268297,0.577360455,0.009377662,0.590315519,0.000824634,0.678337097,0.000209761,0.634326308
Rv0858c/Mb0881c,Rv0858c,Mb0881c,dapc,probable n-succinyldiaminopimelate aminotransferase dapc %28dap-at%29,intermediate metabolism and respiration,succinyldiaminopimelate transaminase argD,"Amino acid biosynthesis, The aspartate family, Lysine",Amino acid metabolism,GLU + SAOPIM = AKG + SDAPIM,Identical,45.69900752,48.03453724,-0.040752113,0.917871112,0.413403481,0.000988204,0.768692743,0.00000105042,0.591048112
Rv2686c/Mb2705c,Rv2686c,Mb2705c,0,antibiotic-transport integral membrane leucine and alanine and valine rich protein abc transporter,cell wall and cell processes,-,-,-,-,Identical,55.71384322,87.27507117,0.694017081,0.00000274901,0.907455347,0.000769973,1.04780755,0.000209785,0.977631448
Rv3011c/Mb3036c,Rv3011c,Mb3036c,gatA,PROBABLE GLUTAMYL-TRNAGLN AMIDOTRANSFERASE SUBUNIT A GATA Glu-ADT SUBUNIT A,information pathways,-,-,-,-,Variable,56.42077396,89.82555138,0.67089943,0.105961453,0.908794727,0.00000218085,0.516590754,0.000955046,0.712692741
Rv0786c/Mb0809c,Rv0786c,Mb0809c,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,126.4229367,227.3157363,2.198371343,0.000000000000000000000000000238596,1.326951761,0.0000000914125,0.597348539,0.000947957,0.96215015
Rv2855/Mb2880,Rv2855,Mb2880,mtr,nadph-dependent mycothiol reductase mtr,intermediate metabolism and respiration,-,-,-,-,Identical,44.60396056,86.12500949,1.01891102,0.0000000000225478,0.593480515,0.000663282,0.647223291,0.000276076,0.620351903
Rv1666c/Mb1694c,Rv1666c,Mb1694c,cyp139,probable cytochrome p450 139 cyp139,intermediate metabolism and respiration,-,-,-,-,Identical,46.43422424,301.8433216,2.707275368,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000046681,0.782648685,0.00062669,0.836754984,0.00030977,0.809701834
Rv0427c/Mb0435c,Rv0427c,Mb0435c,xthA,probable exodeoxyribonuclease iii protein xtha %28exonuclease iii%29 %28exo iii%29 %28ap endonuclease vi%29,information pathways,-,-,-,-,Identical,101.9113571,100.2975198,-0.064144708,0.838040124,0.674552764,0.000743097,0.828078033,0.0000943551,0.751315398
Rv0070c/Mb0071c,Rv0070c,Mb0071c,glyA2,serine hydroxymethyltransferase glya2 serine methylase 2 shmt 2,intermediary metabolism and respiration,"glycine hydroxymethyltransferase glyA, glyA2","Amino acid degradation, The serine family, Glycine",Amino acid metabolism,SER + THF = GLY + METTHF,Variable,32.3109631,48.77389495,0.594085432,0.102285818,0.698425634,0.000663282,0.848307067,0.0000925019,0.77336635
Rv0580c/Mb0595c,Rv0580c,Mb0595c,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,110.9584515,142.8520733,0.381603721,0.032863954,0.51514377,0.000725146,0.831073309,0.0000040115,0.67310854
Rv0727c/Mb0748c,Rv0727c,Mb0748c,fucA,POSSIBLE L-FUCULOSE PHOSPHATE ALDOLASE FUCA L-FUCULOSE-1-PHOSPHATE ALDOLASE,intermediary metabolism and respiration,-,-,-,-,Variable,4.960516881,10.69643109,1.108567155,0.000704166,1.519639948,0.0000949904,1.276911319,0.000503731,1.398275634
3' end of Rv2084/Mb2111,Rv2084,Mb2111,0,HYPOTHETICAL PROTEIN,conserved hypotheticals ,-,-,-,-,Variable,93.63081908,122.1925659,0.384101131626375,0.009201429,2.438046796,0.000569841,4.246132496,0.00000128501,3.342089646
5' end of Rv2084/Mb2110,Rv2084,Mb2110,0,HYPOTHETICAL PROTEIN,conserved hypotheticals ,-,-,-,-,Variable,93.63081908,56.19025857,-0.736663439672307,0.0000957,2.438046796,0.000569841,4.246132496,0.00000128501,3.342089646
Rv1033c/Mb1062c,Rv1033c,Mb1062c,trcR,two component transcriptional regulator trcr,regulatory proteins,-,-,-,-,Identical,25.67560483,181.4573087,2.623810008,0.000000000000000000000000000000000000000000000457474,0.675959032,0.000513484,0.98547198,0.00000861259,0.830715506
Rv0568/Mb0583,Rv0568,Mb0583,cyp135B1,possible cytochrome p450 135b1 cyp135b1,intermediate metabolism and respiration,-,-,-,-,Identical,446.0203163,452.4211901,0.043083886,0.873921849,0.550127646,0.000439627,0.645911,0.0000814258,0.598019323
Rv2298/Mb2320,Rv2298,Mb2320,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,156.9347932,118.5971338,-0.416593085,0.004793254,0.736225847,0.000000628547,0.406430769,0.000502691,0.571328308
Rv2996c/Mb3020c,Rv2996c,Mb3020c,serA1,probable d-3-phosphoglycerate dehydrogenase sera1 %28pgdh%29,intermediate metabolism and respiration,phosphoglycerate dehydrogenase,"Amino acid biosynthesis, The serine family, Serine",Amino acid metabolism,3PG + NAD = NADH + PHP,Identical,124.7469073,124.6382337,0.018892849,0.932679041,0.812195281,0.00000025206,0.421818902,0.00050184,0.617007091
Rv1206/Mb1238,Rv1206,Mb1238,fadD6,probable fatty-acid-coa ligase fadd6 %28fatty-acid-coa synthetase%29 %28fatty-acid-coa synthase%29,lipid metabolism,-,-,-,-,Identical,63.90394658,105.7188778,0.658272718,0.0000000588353,0.775342209,0.000484755,1.077870831,0.0000144185,0.92660652
Rv3324c/Mb3353c,Rv3324c,Mb3353c,moaC3,probable molybdenum cofactor biosynthesis protein c 3 moac3,intermediate metabolism and respiration,-,-,-,-,Identical,43.99714878,109.6909165,1.325987233,0.000000000000595356,1.73835133,0.000455861,2.180167091,0.0000417516,1.959259211
Rv1893/Mb1926,Rv1893,Mb1926,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,166.0611151,254.537097,0.570069195,0.007340295,0.987866536,0.00000260751,0.613326961,0.000492444,0.800596748
Rv1084/Mb1113,Rv1084,Mb1113,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,67.64462415,98.1961638,0.577744469,0.000273345,0.685784145,0.000484944,0.980994651,0.00000996664,0.833389398
Rv1389/Mb1424,Rv1389,Mb1424,gmk,probable guanylate kinase gmk,intermediate metabolism and respiration,guanylate kinase,"Nucleotide biosynthesis, Purines",Nucleotide biosynthesis,ATP + DGMP = ADP + DGDP,Identical,1514.484293,1055.89792,-0.573666345,0.015067898,0.708381884,0.00000240729,0.439127475,0.000484795,0.573754679
Rv3107c/Mb3134c,Rv3107c,Mb3134c,agpS,possible alkyldihydroxyacetonephosphate synthase agps %28alkyl-dhap synthase%29 %28alkylglycerone-phosphate synthase%29,lipid metabolism,-,-,-,-,Identical,72.02337316,62.95146978,-0.189455358,0.080216777,0.628658001,0.00031048,0.663431216,0.000172055,0.646044609
Rv2559c/Mb2589c,Rv2559c,Mb2589c,0,CONSERVED HYPOTHETICAL ALANINE LEUCINE VALINE RICH PROTEIN,conserved hypotheticals,-,-,-,-,Variable,28.94835627,33.01706906,0.189730625,0.558421983,1.263025237,0.000474352,1.911500888,0.00000506871,1.587263063
Rv1936/Mb1971,Rv1936,Mb1971,0,possible monooxygenase,intermediate metabolism and respiration,-,-,-,-,Identical,15.64911738,24.67335749,0.85889043,0.001260518,0.70231337,0.000456112,0.984513566,0.0000115945,0.843413468
Rv0530/Mb0543,Rv0530,Mb0543,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,333.435466,319.1966685,-0.089804495,0.539416392,0.634375393,0.000447848,0.892481505,0.0000109841,0.763428449
Rv2967c/Mb2991c,Rv2967c,Mb2991c,pca,probable pyruvate carboxylase pca %28pyruvic carboxylase%29,intermediate metabolism and respiration,pyruvate carboxylase,Anapleurotic reactions,Central carbon metabolism,BIOTIN_CO2 + PYR = 0.999 BIOTIN + OA,Identical,82.16220297,111.6826455,0.427186647,0.002465109,0.844513218,0.000416702,1.438500508,0.000000976473,1.141506863
Rv3748/Mb3774,Rv3748,Mb3774,0,CONSERVED HYPOTHETICAL PROTEIN,conserved hypotheticals,-,-,-,-,Variable,121.6924087,144.9859197,0.252673626,0.446131225,1.082027581,0.0000386176,0.86906137,0.000358844,0.975544475
Rv3329/Mb3362,Rv3329,Mb3362,0,PROBABLE AMINOTRANSFERASE,intermediary metabolism and respiration,-,-,-,-,Variable,124.5745078,130.3649333,0.065546979,0.819578893,0.92826976,0.00000159784,0.572632937,0.000363617,0.750451349
Rv3149/Mb3173,Rv3149,Mb3173,nuoE,probable nadh dehydrogenase i %28chain e%29 nuoe %28nadh-ubiquinone oxidoreductase chain e%29,intermediate metabolism and respiration,"type I NADH dehydrogenase, nuoA-N",Energy metabolism,Other,MK + NADH = 4.0 H + MKH2 + NAD,Identical,274.0434446,397.9264209,0.410718589,0.128131736,0.702314857,0.000324186,0.952257865,0.000011413,0.827286361
Rv2985/Mb3009,Rv2985,Mb3009,mutT1,possible hydrolase mutt1,information pathways,-,-,-,-,Identical,55.81632957,95.57765377,0.808486298,0.00000000371631,0.593585077,0.000311331,0.958649771,0.00000125945,0.776117424
Rv1597/Mb1623,Rv1597,Mb1623,0,HYPOTHETICAL PROTEIN,conserved hypotheticals ,-,-,-,-,Variable,312.4139298,189.0759217,-0.724493129,0.002313008,1.682799755,0.000005988,1.174909998,0.000299859,1.428854877
Rv2259/Mb2283,Rv2259,Mb2283,mscr,s-nitrosomycothiol reductase mscr,intermediate metabolism and respiration,L-threonine 3-dehydrogenase,"Amino acid degradation, The aspartate family, Threonine",Amino acid metabolism,NAD + THR = 2A3KB + NADH,Identical,375.3608026,321.4516657,-0.324112277,0.261529004,1.284828883,0.000171686,1.3122028,0.000129787,1.298515841
Rv1623c/Mb1649c,Rv1623c,Mb1649c,cydA,probable integral membrane cytochrome d ubiquinol oxidase %28subunit i%29 cyda %28cytochrome bd-i oxidase subunit i%29,intermediate metabolism and respiration,"aa3-type cytochrome c oxidase, ctaCDE AND cytochrome bc1 Or bd-type menaquinol oxidase",Energy metabolism,Other,2.0 HEME_FE3 + MKH2 = 2.0 HEME_FE2 + MK,Identical,52.62129798,82.24206714,0.763849835,0.0000604728,1.028644577,0.000267849,1.343448326,0.0000140783,1.186046451
Rv0307c/Mb0315c,Rv0307c,Mb0315c,0,unknown protein,Conserved hypothetical protein,-,-,-,-,Identical,60.90138175,87.3883156,0.635105283,0.005849547,0.94323279,0.00000883055,0.688346818,0.000269222,0.815789804
Rv3531c/Mb3561c,Rv3531c,Mb3561c,0,hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,31.1993638,1288.9961,5.332002992,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013009,0.555304353,0.000257892,0.886170261,0.00000115265,0.720737307
Rv2247/Mb2271,Rv2247,Mb2271,accD6,acetyl/propionyl-coa carboxylase %28beta subunit%29 accd6,lipid metabolism,"acetyl-CoA/propionyl-CoA carboxylase carboxytransferase subunit: 6 paralogues in Mtb: accD1, accD2, accD3, accD4, accD5, accD6","Amino acid degradation, Branched chain amino acids, Isoleucine",Amino acid metabolism,BIOTIN_CO2 + PROPIONYLCOA = 0.999 BIOTIN + SMMALONYLCOA,Identical,547.1053746,602.614294,0.001422068,0.995169655,0.746503887,0.000245177,1.469526911,0.0000000648729,1.108015399
Rv3521/Mb3551,Rv3521,Mb3551,0,CONSERVED HYPOTHETICAL PROTEIN,conserved hypotheticals,-,-,-,-,Variable,43.82860351,47.81229268,0.125508875,0.025029262,1.419100644,0.000181333,1.613607113,0.0000437829,1.516353879
Rv1488/Mb1524,Rv1488,Mb1524,0,possible exported conserved protein,cell wall and cell processes,-,-,-,-,Identical,302.75339,259.4880752,-0.118111722,0.712516132,0.528557806,0.000202801,0.646246449,0.0000216951,0.587402128
Rv1781c/Mb1810c,Rv1781c,Mb1810c,malQ,probable 4-alpha-glucanotransferase malq %28amylomaltase%29 %28disproportionating enzyme%29 %28d-enzyme%29,intermediate metabolism and respiration,-,-,-,-,Identical,18.36433361,24.27363236,0.475583727,0.016280456,1.010589853,0.000201305,1.286114486,0.0000136749,1.148352169
Rv3227/Mb3256,Rv3227,Mb3256,aroA,3-PHOSPHOSHIKIMATE 1-CARBOXYVINYLTRANSFERASE AROA 5-ENOLPYRUVYLSHIKIMATE-3-PHOSPHATE SYNTHASE EPSP SYNTHASE EPSPS,intermediary metabolism and respiration,3-phosphoshikimate 1-carboxyvinyltransferase,"Amino acid biosynthesis, The aromatic family, The shikimate pathway",Amino acid metabolism,PEP + SME3P = 3PSME + PI,Variable,62.32720046,66.70648085,0.09796502,0.712558637,0.551720977,0.000202509,0.763248174,0.0000052652,0.657484576
Rv2458/Mb2485,Rv2458,Mb2485,mmuM,PROBABLE HOMOCYSTEINE S-METHYLTRANSFERASE MMUM S-METHYLMETHIONINE:HOMOCYSTEINE METHYLTRANSFERASE CYSTEINE METHYLTRANSFERASE,intermediary metabolism and respiration,Probable Homocysteine S-Methyltransferase mmuM ,"Amino acid biosynthesis, The aspartate family, Methionine",Amino acid metabolism,HCYS + SAM = MET + SAH,Variable,45.99763829,88.42131476,0.942834397,0.000739164,1.178593295,0.0000841471,1.131497337,0.000122619,1.155045316
Rv1812c/Mb1842c,Rv1812c,Mb1842c,0,PROBABLE DEHYDROGENASE,intermediary metabolism and respiration,-,-,-,-,Variable,72.49257917,216.362293,1.577543868,0.000187296,1.140848877,0.0000000839605,0.612710172,0.000168047,0.876779524
Rv1249c/Mb1281c,Rv1249c,Mb1281c,0,POSSIBLE MEMBRANE PROTEIN,cell wall and cell processes,-,-,-,-,Variable,153.7106112,221.7587042,0.52877397,0.001571768,1.27863145,0.00000944611,0.997523323,0.000156697,1.138077387
Rv3396c/Mb3429c,Rv3396c,Mb3429c,guaA,probable gmp synthase [glutamine-hydrolyzing] guaa %28glutamine amidotransferase%29 %28gmp synthetase%29,intermediate metabolism and respiration,GMP synthase,"Nucleotide biosynthesis, Purines, GTP, dGTP",Nucleotide biosynthesis,ATP + GLN + XMP = AMP + GLU + GMP + PPI,Identical,143.8960004,95.45599435,-0.649732871,0.003439288,0.578446382,0.0000804552,0.585006602,0.0000710911,0.581726492
Rv0270/Mb0276,Rv0270,Mb0276,fadD2,probable fatty-acid-coa ligase fadd2 %28fatty-acid-coa synthetase%29 %28fatty-acid-coa synthase%29,lipid metabolism,-,-,-,-,Identical,353.8168191,461.1938556,0.346863121,0.028825444,0.761595198,0.000131417,1.131624878,0.00000125945,0.946610038
Rv2089c/Mb2116c,Rv2089c,Mb2116c,pepE,dipeptidase pepe,intermediate metabolism and respiration,-,-,-,-,Identical,15.16847371,28.21417257,0.938832103,0.000000000139673,0.499280445,0.000130841,0.74229089,0.00000124319,0.620785668
Rv1644/Mb1671,Rv1644,Mb1671,tsnR,Possible 23S rRNA methyltransferase tsnR,information pathways,-,-,-,-,Variable,566.1414677,615.2672944,0.120050706,0.53261196,1.469876677,0.0000489947,1.42091303,0.0000802349,1.445394853
Rv2626c/Mb2659c,Rv2626c,Mb2659c,hrp1,hypoxic response protein 1 hrp1,"virulence, detoxification,adaptation",-,-,-,-,Identical,83.12962764,62.60671585,-0.391001879,0.273226186,0.833508886,0.00000440018,0.62150387,0.000121862,0.727506378
Rv2402/Mb2425,Rv2402,Mb2425,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,75.72873095,74.24168833,0.078889749,0.662884226,0.609213466,0.000120135,0.804376602,0.00000480135,0.706795034
Rv3241c/Mb3269c,Rv3241c,Mb3269c,0,conserved protein,information pathways,-,-,-,-,Identical,165.1312246,296.9229556,0.891996967,0.000949017,0.904838512,0.0000104393,0.739075555,0.0000991975,0.821957033
Rv3616c/Mb3646c,Rv3616c,Mb3646c,espa,esx-1 secretion-associated protein aC espa,conserved hypotheticals,-,-,-,-,Variable,565.2723167,698.5186513,0.305352593,0.311373216,1.106898388,0.0001017,1.417489103,0.00000645004,1.262193745
Rv2129c/Mb2153c,Rv2129c,Mb2153c,0,probable oxidoreductase,intermediate metabolism and respiration,-,-,-,-,Identical,109.3197355,134.4794626,0.306337792,0.009115759,0.78394069,0.000103103,1.049568815,0.00000349356,0.916754753
Rv3522/Mb3552,Rv3522,Mb3552,ltp4,possible lipid transfer protein or keto acyl-coa thiolase ltp4,lipid metabolism,degradation of C and D rings - precise pathway unclear,cholesterol degradation,Other,DOHNAA + 3 COA = 4ANDROSTENEDIONE + 2 PROPIONYLCOA + ACCOA,Variable,35.24158309,36.42225344,0.047541451,0.743341903,2.069716214,0.000000143124,1.214892403,0.000100445,1.642304309
Rv0497/Mb0508,Rv0497,Mb0508,0,probable conserved transmembrane protein,cell wall and cell processes,-,-,-,-,Identical,122.8467916,119.0004548,-0.100602491,0.615536237,0.629905201,0.0000842846,0.759515652,0.00000982039,0.694710427
Rv0019c/Mb0019c,Rv0019c,Mb0019c,fhab,conserved protein with fha domain%2c fhab,regulatory proteins,-,-,-,-,Identical,456.6676449,443.8322821,-0.120318344,0.434663616,0.847349153,0.00000194408,0.611980525,0.0000872931,0.729664839
Rv1467c/Mb1502c,Rv1467c,Mb1502c,fadE15,probable acyl-coa dehydrogenase fade15,lipid metabolism,-,-,-,-,Identical,44.136936,57.58200763,0.471616909,0.006606036,0.610315247,0.0000446575,0.632220588,0.00002926,0.621267917
Rv1679/Mb1706,Rv1679,Mb1706,fadE16,possible acyl-coa dehydrogenase fade16,lipid metabolism,-,-,-,-,Identical,97.56519011,74.83896932,-0.467227046,0.001201456,0.635539809,0.0000600881,0.812899875,0.00000332471,0.724219842
Rv1364c/Mb1399c,Rv1364c,Mb1399c,0,possible sigma factor regulatory protein,conserved hypotheticals,-,-,-,-,Variable,84.3073245,110.2680198,0.387284557,0.000755091,0.64391619,0.00000272657,0.502133767,0.0000505967,0.573024978
Rv0154c/Mb0159c,Rv0154c,Mb0159c,fadE2,probable acyl-coa dehydrogenase fade2,lipid metabolism,-,-,-,-,Identical,148.0085735,154.4148415,0.106059473,0.419000195,0.526990226,0.0000465608,0.625282152,0.00000637718,0.576136189
Rv2947c/Mb2971c,Rv2947c,Mb2971c,pks1,probable polyketide synthase pks15,lipid metabolism,-,-,-,-,Variable,197.7489252,211.7806913,0.098901207,0.696142996,0.653655026,0.0000505819,0.866382777,0.00000171777,0.760018902
