,,,,,,,,,,,,,,,,,,,
Gene,,,,,,,,,,,RNA,,,,Protein,,,,
Gene pair,Rv tag,Mb tag,Gene,Annotation,Fxnal anno,Enzyme,Pathway,Theme,Reaction,Orthology,TB TPM avg,Bov TPM avg,log2FC ,padj,06hr_ctrl,pval06hr,24hr_ctrl,pval24hr,Avg
Rv3826/Mb3856,Rv3826,Mb3856,fadD23,probable fatty-acid-amp ligase fadd23 %28fatty-acid-amp synthetase%29 %28fatty-acid-amp synthase%29,lipid metabolism,-,-,-,-,Identical,109.9590621,48.11023807,-1.035951613,0.000000104241,-0.893941374,0.0000159028,-0.468888396,0.006207312,-0.681414885
Rv3031/Mb3057,Rv3031,Mb3057,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,92.25763335,76.37943001,-0.379867737,0.154001142,-0.487273905,0.006141376,-0.861918291,0.0000307739,-0.674596098
Rv0103c/Mb0106c,Rv0103c,Mb0106c,ctpB,PROBABLE CATION-TRANSPORTER P-TYPE ATPASE B CTPB,cell wall and cell processes,-,-,-,-,Variable,115.7319754,92.81558788,-0.318348496,0.109700282,-0.665807582,0.006044096,-1.037320636,0.000110988,-0.851564109
Rv0112/Mb0116,Rv0112,Mb0116,gca,possible gdp-mannose 4%2c6-dehydratase gca %28gdp-d-mannose dehydratase%29,cell wall and cell processes,"Possible GDP-Mannose 4,6-dehydratase gca, gmdA ",GDP-D-rhamnose biosynthesis/ Fructose and mannose metabolism ,Carbon metabolism (excluding central carbon metabolism),GDPMAN = GDPDHDOMAN,Identical,98.75663295,71.34492265,-0.187579045,0.533222355,-1.469360913,0.003925449,-1.56367038,0.00211107,-1.516515647
Rv0175/Mb0181,Rv0175,Mb0181,0,probable conserved mce associated membrane protein,cell wall and cell processes,-,-,-,-,Identical,1532.786022,2062.466136,0.315373985,0.164489091,-0.60264152,0.004790897,-0.724622289,0.001014533,-0.663631904
Rv2440c/Mb2467c,Rv2440c,Mb2467c,obg,probable gtp1/obg-family gtp-binding protein obg,intermediate metabolism and respiration,-,-,-,-,Identical,160.7282888,120.361818,-0.418021405,0.01876346,-0.490323609,0.005683492,-0.781173349,0.0000847917,-0.635748479
Rv2839c/Mb2864c,Rv2839c,Mb2864c,infB,probable translation initiation factor if-2 infb,information pathways,-,-,-,-,Identical,521.1322234,471.1387344,-0.140984277,0.466309316,-0.917862482,0.000110614,-0.579431314,0.005588232,-0.748646898
Rv3673c/Mb3697c,Rv3673c,Mb3697c,0,possible membrane-anchored thioredoxin-like protein %28thiol-disulfide interchange related protein%29,intermediate metabolism and respiration,-,-,-,-,Identical,195.4053914,157.0009281,-0.28040902,0.106142752,-1.069443968,0.001510556,-0.926845766,0.004176311,-0.998144867
Rv1661/Mb1689,Rv1661,Mb1689,pks7,Probable polyketide synthase pks7,lipid metabolism,"phenolpthiocerol synthase ppsA - ppsE, fadD26, fadD28, pks7","Synthesis of Phthiocerol and Phenolphthiocerol, phenolpthiocerol (PPTC) synthesis",Lipid biosyntheis,3.0 MALCOA + PHPAA_COA + 2.0 SMMALONYLCOA = 5.0 CO2 + 5.0 COA + PHENOLPHTHIODIOLONE_A,Variable,25.33376092,21.78242002,-0.217897022,0.45090749,-0.589523051,0.004931475,-0.987202193,0.0000403368,-0.788362622
Rv1823/Mb1854,Rv1823,Mb1854,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,91.68660591,90.27429811,-0.039442974,0.824174428,-0.476087471,0.004694177,-0.852796536,0.0000171749,-0.664442004
Rv0083/Mb0086,Rv0083,Mb0086,0,PROBABLE OXIDOREDUCTASE,intermediary metabolism and respiration,-,-,-,-,Variable,13.27548397,4.631227724,-1.519297853,0.003717561,-1.350037557,0.003489503,-1.533187999,0.001136137,-1.441612778
Rv0636/Mb0655,Rv0636,Mb0655,hadb,3r-hydroxyacyl-acp dehydratase subunit hadb,conserved hypotheticals,"beta-hydroxyacylACP dehydrase, HadAB and HadBC ","lipid biosynthesis, Synthesis of mycolic acids, FASIIA module",Lipid biosyntheis,D_3_HYDROXY_C22_ACYL_ACP = TRANS_DELTA_2_ENOYL_C22_ACYL_ACP,Variable,231.8415186,125.8909366,-0.880964528,0.002627531,-0.443329591,0.004411246,-0.843217335,0.00000770344,-0.643273463
Rv1080c/Mb1109c,Rv1080c,Mb1109c,greA,probable transcription elongation factor grea %28transcript cleavage factor grea%29,information pathways,-,-,-,-,Identical,1801.922163,7320.222577,1.938746257,0.000000000000000015273,-0.33910997,0.004351871,-0.789509855,0.000000613774,-0.564309913
Rv2425c/Mb2449c,Rv2425c,Mb2449c,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,126.9757534,106.2286732,-0.285930851,0.052208775,-0.903501713,0.004238859,-1.550463987,0.0000258091,-1.22698285
Rv3817/Mb3847,Rv3817,Mb3847,0,possible phosphotransferase,intermediate metabolism and respiration,-,-,-,-,Identical,40.17463341,33.16424138,-0.295132726,0.048440821,-0.527383252,0.003561778,-0.711507598,0.000245155,-0.619445425
Rv0097/Mb0100,Rv0097,Mb0100,0,possible oxidoreductase,intermediate metabolism and respiration,-,-,-,-,Identical,39.99607816,55.07329961,0.485998459,0.004615223,-2.505417009,0.0000000158796,-0.834351324,0.003778444,-1.669884166
Rv0102/Mb0105,Rv0102,Mb0105,0,probable conserved integral membrane protein,cell wall and cell processes,-,-,-,-,Identical,170.9894246,126.8715575,-0.383676454,0.047738245,-0.861592492,0.003109022,-1.061003133,0.000486592,-0.961297813
Rv3299c/Mb3327c,Rv3299c,Mb3327c,atsB,PROBABLE ARYLSULFATASE ATSB ARYL-SULFATE SULPHOHYDROLASE SULFATASE,intermediary metabolism and respiration,-,-,-,-,Variable,117.9723066,89.34256862,-0.401028596,0.009754353,-0.568330608,0.003498017,-0.970621199,0.0000187489,-0.769475903
3' end of Rv3121/Mb3144,Rv3121,Mb3144,cyp141,probable cytochrome p450 141 cyp141,intermediate metabolism and respiration,-,-,-,-,Variable,79.94499354,220.0881202,1.46100168,0.0000216,-1.24718798,0.003364148,-2.354529329,0.00000544094,-1.800858654
Rv3487c/Mb3517c,Rv3487c,Mb3517c,lipF,probable esterase/lipase lipf,intermediate metabolism and respiration,-,-,-,-,Identical,1199.045389,39.97365389,-2.185741033,0.000200771,-2.524188048,0.000000138307,-0.999733389,0.003351459,-1.761960719
Rv2748c/Mb2769c,Rv2748c,Mb2769c,ftsK,possible cell division transmembrane protein ftsk,cell wall and cell processes,-,-,-,-,Identical,245.1065068,234.7590214,-0.122124994,0.621369014,-0.469165123,0.003242058,-0.995296074,0.0000011892,-0.732230599
Rv2552c/Mb2582c,Rv2552c,Mb2582c,aroE,PROBABLE SHIKIMATE 5-DEHYDROGENASE AROE 5-DEHYDROSHIKIMATE REDUCTASE,intermediary metabolism and respiration,shikimate dehydrogenase,"Amino acid biosynthesis, The aromatic family, The shikimate pathway",Amino acid metabolism,DHSK + NADPH = NADP + SME,Variable,353.7899333,267.2934708,-0.404468401,0.055189509,-1.329731482,0.00000586167,-0.703132537,0.003214984,-1.016432009
Rv1045/Mb1074,Rv1045,Mb1074,0,HYPOTHETICAL PROTEIN,conserved hypotheticals ,-,-,-,-,Variable,13.86438594,25.03291015,0.852442298,0.0001286,-0.782232392,0.003099806,-2.013991562,0.0000000839519,-1.398111977
Rv3849/Mb3879,Rv3849,Mb3879,espr,esx-1 transcriptional regulatory protein espr,regulatory proteins,-,-,-,-,Identical,725.910659,265.9676925,-0.867919693,0.021629983,-1.20403483,0.00000393885,-0.622526828,0.002986293,-0.913280829
Rv3626c/Mb3650c,Rv3626c,Mb3650c,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,124.5536509,107.0328533,-0.168851011,0.207580234,-0.50717169,0.002680413,-0.676310553,0.000187883,-0.591741121
Rv0196/Mb0202,Rv0196,Mb0202,0,possible transcriptional regulatory protein,regulatory proteins,-,-,-,-,Identical,11.17847435,3.255252258,-1.479087181,0.00000000378378,-1.026671482,0.001266882,-0.987140778,0.001594557,-1.00690613
Rv2380c/Mb2401c,Rv2380c,Mb2401c,mbtE,peptide synthetase mbte %28peptide synthase%29,lipid metabolism,peptide synthetase,mycobactin synthesis,Other,ATP + LYS + MBT_HOLO = AMP + MBTE_LYS + PPI,Identical,112.2872405,48.58916049,-1.276517736,0.0000000000359473,-1.262718169,0.0000139346,-0.729464974,0.002834136,-0.996091572
Rv2715/Mb2734,Rv2715,Mb2734,0,possible hydrolase,intermediate metabolism and respiration,-,-,-,-,Identical,575.550853,426.9560182,-0.432360357,0.000146366,-0.48491503,0.002453762,-0.668169515,0.000119351,-0.576542273
Rv1484/Mb1520,Rv1484,Mb1520,inhA,nadh-dependent enoyl-[acyl-carrier-protein] reductase inha %28nadh-dependent enoyl-acp reductase%29,lipid metabolism,"fas II Module  (kasA/B, mabA/fabG1, fabA/fab2, inhA)","lipid biosynthesis, Synthesis of mycolic acids, FASIIA module",Lipid biosyntheis,CIS_DELTA_3_ENOYL_C22_ACYL_ACP + 5.0 MALACP + 10.0 NADPH = 5.0 ACP + CIS_DELTA_13_ENOYL_C32_ACYL_ACP + 5.0 CO2 + 10.0 NADP,Identical,531.9210325,289.190515,-0.963772168,0.0000316461,-0.577044187,0.001765087,-0.670856119,0.000429948,-0.623950153
Rv3488/Mb3518,Rv3488,Mb3518,0,CONSERVED HYPOTHETICAL PROTEIN,conserved hypotheticals,-,-,-,-,Variable,62.04780581,55.33983265,-0.165061912,0.661619879,-0.672853441,0.001556183,-0.780318923,0.00038011,-0.726586182
Rv0509/Mb0521,Rv0509,Mb0521,hemA,probable glutamyl-trna reductase hema %28glutr%29,intermediate metabolism and respiration,"glutamyl-trna reductase, hemA","Cofactor biosynthesis, heme biosynthesis",Cofactor biosynthesis,NADPH + TRNA_GLU = GLU1SEMIALD + NADP,Identical,595.4100588,430.7169502,-0.502933533,0.0000340292,-0.638619441,0.001202265,-0.672837304,0.000701587,-0.655728372
Rv0276/Mb0282,Rv0276,Mb0282,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,391.9094478,80.22394418,-2.162641418,0.000000000000000000000000000000000218613,-1.518697514,0.000964936,-1.512014009,0.000930174,-1.515355762
Rv1129c/Mb1160c,Rv1129c,Mb1160c,0,probable transcriptional regulator protein,regulatory proteins,-,-,-,-,Identical,122.6940709,19.64042351,-1.499113461,0.0213994,-1.535790906,0.00000255068,-0.832110009,0.001823072,-1.183950458
Rv2173/Mb2195,Rv2173,Mb2195,idsA2,probable geranylgeranyl pyrophosphate synthetase idsa2 %28ggppsase%29 %28ggpp synthetase%29 %28geranylgeranyl diphosphate synthase%29,lipid metabolism,dimethylallyltranstransferase,Polyprenoids biosynthesis,Other,DMPP + IPP = GPP + PPI,Identical,112.42358,72.17094033,-0.606120796,0.000001275,-0.516181456,0.001710475,-0.747911631,0.0000437829,-0.632046544
Rv0308/Mb0316,Rv0308,Mb0316,0,probable conserved integral membrane protein,cell wall and cell processes,-,-,-,-,Identical,179.4738072,152.5462249,-0.274678417,0.185191842,-0.811142871,0.001546136,-1.573130976,0.00000115489,-1.192136923
Rv2282c/Mb2303c,Rv2282c,Mb2303c,0,probable transcription regulator %28lysr family%29,regulatory proteins,-,-,-,-,Identical,23.09482124,12.26876833,-0.994159311,0.0000322721,-0.638281254,0.001499242,-0.993446083,0.0000161757,-0.815863669
Rv3269/Mb3297,Rv3269,Mb3297,0,conserved protein,0,-,-,-,-,Identical,280.0637081,93.16781667,-0.010229048,0.988417768,-0.643157559,0.000444994,-0.579627569,0.001054192,-0.611392564
Rv2404c/Mb2427c,Rv2404c,Mb2427c,lepA,probable gtp-binding protein lepa %28gtp-binding elongation factor%29,intermediate metabolism and respiration,-,-,-,-,Identical,61.39955516,49.13087246,-0.269930725,0.100946224,-0.703933885,0.0000245782,-0.463470389,0.001471928,-0.583702137
Rv1997/Mb2020,Rv1997,Mb2020,ctpF,probable metal cation transporter p-type atpase a ctpf,cell wall and cell processes,-,-,-,-,Identical,17.4848519,22.72175514,0.431199884,0.02399344,-0.866619849,0.001338842,-1.194290043,0.0000546272,-1.030454946
Rv2927c/Mb2952c,Rv2927c,Mb2952c,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,671.2438699,645.3368793,-0.140355627,0.44713289,-0.92041081,0.0000270399,-0.6197013,0.001306062,-0.770056055
Rv2428/Mb2454,Rv2428,Mb2454,ahpC,alkyl hydroperoxide reductase c protein ahpc %28alkyl hydroperoxidase c%29,"virulence, detoxification,adaptation",-,-,-,-,Identical,61.07185075,40.19420738,0.233488121,NA,-2.190851972,0.00000476935,-1.272845655,0.001326257,-1.731848813
Rv1387/Mb1422,Rv1387,Mb1422,PPE20,ppe family protein ppe20,PE/PPE,-,-,-,-,Variable,811.092345,127.10992,-2.673789552,0.004507,-0.95275101,0.001264105,-1.805687971,0.00000102836,-1.379219491
Rv1198/Mb1230,Rv1198,Mb1230,esxL,putative esat-6 like protein esxl esat-6 like protein 4,conserved hypotheticals,-,-,-,-,Variable,4262.506556,1075.962323,-1.986074493,0.009201429,-2.867145938,0.0000000195469,-1.116413774,0.001241962,-1.991779856
Rv3032/Mb3058,Rv3032,Mb3058,0,alpha %281->4%29 glucosyltransferase,intermediate metabolism and respiration,-,-,-,-,Identical,109.9730841,81.73861083,-0.505541622,0.054516039,-1.019199381,0.000762401,-1.084589587,0.000400416,-1.051894484
3' end of Rv1101c/Mb1131c,Rv1101c,Mb1131c,0,CONSERVED MEMBRANE PROTEIN,cell wall and cell processes,-,-,-,-,Variable,190.6130605,39.01783749,-2.288441248,0.0000000786,-1.80145329,0.000302276,-1.601307452,0.000834067,-1.701380371
Rv2256c/Mb2280c,Rv2256c,Mb2280c,0,CONSERVED HYPOTHETICAL PROTEIN,conserved hypotheticals,-,-,-,-,Variable,1237.565255,984.6637974,-0.329801476,0.006787834,-1.561839111,0.0000591465,-1.17249387,0.000968904,-1.367166491
Rv1638A/Mb1665c,Rv1638A,Mb1665c,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,277.7611285,103.9786332,-0.762043104,0.049876802,-0.999513543,0.001014389,-1.756907645,0.00000216667,-1.378210594
Rv3033/Mb3059,Rv3033,Mb3059,0,unknown protein,Conserved hypothetical protein,-,-,-,-,Identical,50.05575889,52.86653493,0.133040629,0.55096845,-0.675166278,0.000704681,-0.733956591,0.000299859,-0.704561434
Rv1323/Mb1358,Rv1323,Mb1358,fadA4,probable acetyl-coa acetyltransferase fada4 %28acetoacetyl-coa thiolase%29,lipid metabolism,-,-,-,-,Identical,641.3079347,651.1844077,0.016337038,0.930784577,-0.706604769,0.0000143089,-0.471900719,0.000904513,-0.589252744
Rv2849c/Mb2874c,Rv2849c,Mb2874c,cobO,PROBABLE COBIALAMIN ADENOSYLTRANSFERASE COBO CORRINOID ADENOSYLTRANSFERASE CORRINOID ADOTRANSFERASE ACTIVITY,intermediary metabolism and respiration,"probable cob(i)alamin adenosyltransferase, cobA","Cofactor biosynthesis, cobalamin biosynthesis",Cofactor biosynthesis,ATP + COB_I_RINICACID_A_C_DIAMIDE = ADENOSYL_COBRINICACID_A_C_DIAMIDE + PPI,Variable,140.0944845,89.85591747,-0.640714737,0.003570311,-1.730009522,0.0000122614,-1.169318303,0.000709886,-1.449663913
Rv2569c/Mb2599c,Rv2569c,Mb2599c,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,34.64217153,39.57726053,0.164757267,0.298516636,-0.441360375,0.000689398,-0.691725116,0.00000539899,-0.566542746
Rv1474c/Mb1510c,Rv1474c,Mb1510c,0,probable transcriptional regulatory protein,regulatory proteins,-,-,-,-,Identical,128.8908684,154.6641962,0.247126714,0.279954258,-1.023949021,0.0000886119,-0.841830903,0.000581545,-0.932889962
Rv0029/Mb0030,Rv0029,Mb0030,0,CONSERVED HYPOTHETICAL PROTEIN,conserved hypotheticals,-,-,-,-,Variable,121.3524001,112.6369556,-0.107522397,0.493311144,-1.047766108,0.000293313,-1.019522734,0.000368391,-1.033644421
Rv1348/Mb1383,Rv1348,Mb1383,irta,iron-regulated transporter irta,cell wall and cell processes,ABC transporters,"lipid biosynthesis, Synthesis of mycolic acids, MYCOLIC ACID CONDENSATION",Lipid biosyntheis,0.48 ATP + 0.48 TREHALOSEMONOMYCOLATE(CY) = 0.48 ADP + 0.48 PI + TREHALOSEMONOMYCOLATE,Identical,82.31926726,33.07748824,-1.302770721,0.0000000685065,-1.505787469,0.000581819,-1.82849784,0.0000761333,-1.667142655
Rv2426c/Mb2450c,Rv2426c,Mb2450c,0,CONSERVED HYPOTHETICAL PROTEIN,conserved hypotheticals,-,-,-,-,Variable,184.2459278,145.5832085,-0.339788768,0.094686439,-0.592631837,0.00063013,-0.838388643,0.0000160173,-0.71551024
Rv2952/Mb2976,Rv2952,Mb2976,0,possible methyltransferase %28methylase%29,intermediate metabolism and respiration,methyltransferase,"Synthesis of Phthiocerol and Phenolphthiocerol, phthiocerol (PTC) synthesis",Lipid biosyntheis,PTT + SAM = PTC + SAH,Identical,541.4042933,365.1057695,-0.660092574,0.002073693,-0.57994596,0.000213349,-0.540273667,0.000395293,-0.560109813
Rv3198A/Mb3223,Rv3198A,Mb3223,0,possible glutaredoxin protein,intermediate metabolism and respiration,-,-,-,-,Identical,99.19541075,91.83693414,-0.176392703,0.479540043,-0.548687145,0.000570271,-0.914259674,0.00000190708,-0.731473409
Rv2391/Mb2412,Rv2391,Mb2412,sira,ferredoxin-dependent sulfite reductase sira,intermediate metabolism and respiration,sulfite reductase nirA,Sulfate metabolism,Other,6.0 FERO + H2SO3 = 6.0 FERI + H2S,Identical,822.04942,331.4791702,-1.093395823,0.0000174828,-0.478212036,0.000561714,-0.815001333,0.00000139229,-0.646606685
Rv1179c/Mb1212c,Rv1179c,Mb1212c,0,unknown protein,Conserved hypothetical protein,-,-,-,-,Identical,83.62709203,23.72067411,-1.266097467,0.0000505013,-0.999600866,0.000103169,-0.856511537,0.000453203,-0.928056202
Rv2419c/Mb2442c,Rv2419c,Mb2442c,gpgp,glucosyl-3-phosphoglycerate phosphatase gpgp,intermediary metabolism and respiration,-,-,-,-,Variable,160.5746378,264.1412531,0.718065595,0.003309401,-1.135906922,0.000545642,-1.653225938,0.00000930781,-1.39456643
Rv0392c/Mb0398c,Rv0392c,Mb0398c,ndhA,PROBABLE MEMBRANE NADH DEHYDROGENASE NDHA,intermediary metabolism and respiration,"type II NADH dehydrogenase, ndhA or ndh",Energy metabolism,Other,MK + NADH = MKH2 + NAD,Variable,60.48955329,52.63252364,-0.200731436,0.154906896,-1.453933145,0.000000509714,-0.791544237,0.000528661,-1.122738691
Rv0651/Mb0670,Rv0651,Mb0670,rplJ,50s ribosomal protein l10 rplj,information pathways,-,-,-,-,Identical,721.9854128,627.4146823,-0.273667105,0.370951061,-0.432172682,0.000495034,-0.788852964,0.000000517602,-0.610512823
Rv1301/Mb1333,Rv1301,Mb1333,0,conserved protein,conserved hypotheticals,-,-,-,-,Variable,487.0982251,345.7625981,-0.494430908,0.00002,-0.696188738,0.000358367,-0.794435509,0.0000943551,-0.745312124
5' end of Rv1016c/Mb1044c,Rv1016c,Mb1044c,lpqT,probable conserved lipoprotein lpqt,cell wall and cell processes,-,-,-,-,Variable,186.9698355,207.6766455,0.151533452,0.570363857,-1.815691775,0.0000149315,-1.320119463,0.000422942,-1.567905619
Rv0710/Mb0730,Rv0710,Mb0730,rpsQ,30s ribosomal protein s17 rpsq,information pathways,-,-,-,-,Identical,1779.697391,1185.895221,-0.678511669,0.004036891,-0.519947421,0.000411053,-0.869936792,0.00000115265,-0.694942106
Rv2909c/Mb2933c,Rv2909c,Mb2933c,rpsP,30s ribosomal protein s16 rpsp,information pathways,-,-,-,-,Identical,441.435508,359.5070423,-0.374678724,0.160798415,-0.538032127,0.000377449,-0.704153007,0.0000205531,-0.621092567
Rv0237/Mb0243,Rv0237,Mb0243,lpqI,PROBABLE CONSERVED LIPOPROTEIN LPQI,cell wall and cell processes,-,-,-,-,Variable,152.3576133,110.9221293,-0.457914377,0.071005375,-0.592406885,0.000329609,-0.888613065,0.00000343198,-0.740509975
3' end of Rv2339/Mb2368,Rv2339,Mb2368,mmpL9b,PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL9B [SECOND PART],cell wall and cell processes,-,-,-,-,Variable,110.6933664,293.5819444,1.40719447666381,0.000000193,-2.010063328,0.000283706,-2.363612592,0.0000484366,-2.18683796
5' end of Rv2339/Mb2367,Rv2339,Mb2367,mmpL9a,PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL9A [FIRST PART],cell wall and cell processes,-,-,-,-,Variable,110.6933664,107.0093413,-0.0488320253453835,0.63646866,-2.010063328,0.000283706,-2.363612592,0.0000484366,-2.18683796
Rv1192/Mb1224,Rv1192,Mb1224,0,unknown protein,Conserved hypothetical protein,-,-,-,-,Identical,645.464632,476.0676422,-0.378290016,0.044209023,-1.770291244,0.000000148912,-0.930721803,0.000312896,-1.350506524
Rv2204c/Mb2227c,Rv2204c,Mb2227c,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,2600.952666,2558.345587,-0.012768569,0.971059167,-0.494832955,0.000310392,-0.910306903,0.000000230632,-0.702569929
Rv0669c/Mb0688c,Rv0669c,Mb0688c,0,POSSIBLE HYDROLASE,intermediary metabolism and respiration,-,-,-,-,Variable,45.40201313,54.88743102,0.273719548,0.448457439,-2.414210439,0.0000018184,-1.54383298,0.000292145,-1.97902171
Rv2190c/Mb2213c,Rv2190c,Mb2213c,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,658.009612,437.9955209,-0.633921151,0.001795019,-1.126942997,0.000000294954,-0.62863214,0.000286606,-0.877787569
Rv1779c/Mb1808c,Rv1779c,Mb1808c,0,possible integral membrane protein,cell wall and cell processes,-,-,-,-,Identical,234.3549667,87.37894636,-1.220971418,0.000000000426509,-1.471288934,0.0000608222,-1.2943465,0.000218366,-1.382817717
Rv3417c/Mb3451c,Rv3417c,Mb3451c,groEL1,60 kda chaperonin 1 groel1 %28protein cpn60-1%29 %28groel protein 1%29,0,-,-,-,-,Identical,343.2033818,288.317902,-0.245190124,0.259838876,-0.65396443,0.000269764,-1.039956414,0.00000126455,-0.846960422
Rv2522c/Mb2551c,Rv2522c,Mb2551c,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,108.9895271,61.6429805,-0.890426146,0.000941968,-0.729769036,0.0000132965,-0.556705531,0.000246341,-0.643237283
Rv0677c/Mb0696c,Rv0677c,Mb0696c,mmpS5,possible conserved membrane protein mmps5,cell wall and cell processes,-,-,-,-,Identical,2729.591127,4890.008944,0.810112307,0.000000596848,-0.99306355,0.00000000333099,-0.406860245,0.000252328,-0.699961897
Rv1153c/Mb1184c,Rv1153c,Mb1184c,omt,PROBABLE O-METHYLTRANSFERASE OMT,lipid metabolism,-,-,-,-,Variable,38.94043268,182.9020807,2.231730667,0.00000167,-0.872327709,0.000242255,-1.236498624,0.00000469855,-1.054413166
Rv0483/Mb0493,Rv0483,Mb0493,lprQ,probable conserved lipoprotein lprq,cell wall and cell processes,-,-,-,-,Identical,941.8315086,587.2387201,-0.636228745,0.000033139,-1.066354679,0.0000676171,-0.969065729,0.000177818,-1.017710204
Rv0516c/Mb0529c,Rv0516c,Mb0529c,0,possible anti-anti-sigma factor,information pathways,-,-,-,-,Identical,277.6749862,486.0307609,1.196603909,0.000323047,-0.635369728,0.000238761,-1.220128187,0.0000000876551,-0.927748957
Rv0492c/Mb0502c,Rv0492c,Mb0502c,0,PROBABLE OXIDOREDUCTASE GMC-TYPE,intermediary metabolism and respiration,-,-,-,-,Variable,18.78775753,23.42394021,0.318190896,0.203898036,-0.968527938,0.000160526,-1.054958684,0.0000583773,-1.011743311
5' end of Rv2958c/Mb2982c,Rv2958c,Mb2982c,0,possible glycosyl transferase,intermediary metabolism and respiration,glycosyl transferase,Phenolic Glycolipid synthesis,Lipid biosyntheis,DTDPRHAM + PHDIMRHAM1 = DTDP + PHDIMRHAM2,Variable,87.50809767,80.53881368,-0.119732303,0.640753308,-2.354077536,0.00010473,-2.344311453,0.000103465,-2.349194494
Rv3909/Mb3939,Rv3909,Mb3939,0,conserved protein,conserved hypotheticals,-,-,-,-,Variable,142.2660986,117.6980902,-0.273501004,0.210104668,-0.947389809,0.0000718101,-0.898988899,0.000119617,-0.923189354
Rv2181/Mb2203,Rv2181,Mb2203,0,alpha%281->2%29mannosyltransferase,cell wall and cell processes,-,-,-,-,Identical,227.2410732,179.6745511,-0.370378708,0.011276673,-0.788870429,0.000173205,-0.96612322,0.0000180634,-0.877496824
Rv1996/Mb2019,Rv1996,Mb2019,0,universal stress protein family protein,"virulence, detoxification,adaptation",-,-,-,-,Identical,126.685144,459.9776038,1.549627433,0.000268211,-1.581530088,0.000000286385,-0.918416873,0.000188025,-1.24997348
Rv0099/Mb0102,Rv0099,Mb0102,fadD10,possible fatty-acid-coa ligase fadd10 %28fatty-acid-coa synthetase%29 %28fatty-acid-coa synthase%29,lipid metabolism,-,-,-,-,Identical,39.0382561,27.13244022,-0.564444594,0.00000614807,-1.597851787,0.00000106177,-1.0247202,0.000186111,-1.311285993
Rv1920/Mb1955,Rv1920,Mb1955,0,PROBABLE MEMBRANE PROTEIN,cell wall and cell processes,-,-,-,-,Variable,39.33460357,54.32584199,0.465839586,0.001597903,-0.568275477,0.000185299,-1.142806624,0.0000000341421,-0.85554105
Rv1239c/Mb1271c,Rv1239c,Mb1271c,corA,POSSIBLE MAGNESIUM AND COBALT TRANSPORT TRANSMEMBRANE PROTEIN CORA,cell wall and cell processes,-,-,-,-,Variable,32.35973347,32.84903391,0.021651216,0.909048684,-0.894194835,0.000000624167,-0.554542948,0.000176171,-0.724368892
Rv3052c/Mb3078c,Rv3052c,Mb3078c,nrdI,probable nrdi protein,information pathways,-,-,-,-,Identical,1849.545352,816.4545295,-1.209823416,0.00000538317,-1.284922328,0.000144447,-1.667278605,0.00000757412,-1.476100466
Rv0629c/Mb0645c,Rv0629c,Mb0645c,recD,PROBABLE EXONUCLEASE V ALPHA CHAIN RECD EXODEOXYRIBONUCLEASE V ALPHA CHAIN EXODEOXYRIBONUCLEASE V POLYPEPTIDE,information pathways,-,-,-,-,Variable,29.89180217,8.594363219,-1.798287224,0.000284998,-1.760512764,0.00000194742,-1.214108277,0.000140632,-1.48731052
Rv0125/Mb0130,Rv0125,Mb0130,pepA,probable serine protease pepa %28serine proteinase%29 %28mtb32a%29,intermediate metabolism and respiration,-,-,-,-,Identical,200.5736599,240.9113464,0.329642103,0.038045595,-0.958893591,0.0000867886,-1.013343293,0.0000454519,-0.986118442
Rv3808c/Mb3838c,Rv3808c,Mb3838c,glft2,bifunctional udp-galactofuranosyl transferase glft2,cell wall and cell processes,bifunctional UDP-galactofuranosyl transferase glfT,synthesis of arabinogalactan (incomplete),Cell wall synthesis,RHAMNAGDPP + 30.0 UDPGALF = GALACTANDPP + 30.0 UDP,Identical,296.0766684,172.6419286,-0.869198986,0.0000663358,-0.689566508,0.000128618,-0.945131315,0.00000352295,-0.817348911
Rv3094c/Mb3121c,Rv3094c,Mb3121c,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,18.67883758,66.57461472,1.910509212,0.000000000289013,-1.447867557,0.0000159392,-1.235057854,0.0000922254,-1.341462705
