,,,,,,,,,,,,,,,,,,,
Gene,,,,,,,,,,,RNA,,,,Protein,,,,
Gene pair,Rv tag,Mb tag,Gene,Annotation,Fxnal anno,Enzyme,Pathway,Theme,Reaction,Orthology,TB TPM avg,Bov TPM avg,log2FC ,padj,06hr_ctrl,pval06hr,24hr_ctrl,pval24hr,Avg
Rv1398c/Mb1433c,Rv1398c,Mb1433c,vapb10,possible antitoxin vapb10,"virulence, detoxification,adaptation",-,-,-,-,Identical,18746.95462,15636.22441,-0.288795697,0.366438958,-2.295556312,0.0000169595,-2.677382804,0.00000267429,-2.486469558
Rv1162/Mb1194,Rv1162,Mb1194,narH,probable respiratory nitrate reductase %28beta chain%29 narh,intermediate metabolism and respiration,"nitrate reductase narGHIJ, or fused narX",Nitrogen metabolism,Other,MKH2 + NO3 + 0.001 MOLYBDENUM = MK + NO2 + 2 H,Identical,281.8302911,26.03493688,-2.525514378,0.00000000000328271,-1.924695418,0.00000082143,-2.876690956,0.00000000465128,-2.400693187
Rv1386/Mb1421,Rv1386,Mb1421,PE15,pe family protein pe15,PE/PPE,-,-,-,-,Identical,599.0748196,129.0653028,-2.244180119,0.000000000404004,-2.176586516,0.000000015616,-2.368162945,0.0000000050425,-2.272374731
Rv0211/Mb0217,Rv0211,Mb0217,pckA,probable iron-regulated phosphoenolpyruvate carboxykinase [gtp] pcka %28phosphoenolpyruvate carboxylase%29 %28pepck%29%28pep carboxykinase%29,intermediate metabolism and respiration,phosphoenolpyruvate carboxykinase (GTP) pckA,Anapleurotic reactions,Central carbon metabolism,CO2 + GDP + PEP = GTP + OA,Identical,518.8722042,235.3250088,-0.411419407,NA,-2.032654711,0.00000000000667704,-2.446966822,0.000000000000514956,-2.239810766
Rv3824c/Mb3854c,Rv3824c,Mb3854c,papA1,conserved polyketide synthase associated protein papa1,lipid metabolism,-,-,-,-,Identical,223.326773,27.83664986,-0.810807621,0.240087603,-2.226193575,0.0000000000517015,-2.244664851,0.0000000000512223,-2.235429213
Rv3051c/Mb3077c,Rv3051c,Mb3077c,nrdE,ribonucleoside-diphosphate reductase %28alpha chain%29 nrde %28ribonucleotide reductase small subunit%29 %28r1f protein%29,information pathways,"ribonucleoside-diphosphate reductase, nrdE and nrdF2","Nucleotide biosynthesis, de novo biosynthesis of pyrimidine ribonucleotides ",Nucleotide biosynthesis,CDP + O2 + RTHIO = DCDP + OTHIO,Identical,1671.306167,615.3380961,-1.438191478,0.0000000542631,-1.847646482,0.00000000305754,-2.472506547,0.0000000000511343,-2.160076515
Rv2382c/Mb2403c,Rv2382c,Mb2403c,mbtC,polyketide synthetase mbtc %28polyketide synthase%29,lipid metabolism,"polyketide synthase mbtC, mbtD",mycobactin synthesis,Other,ACCOA + MALCOA + MBT_HOLO = 2.0 COA + MBTCD_HBA,Identical,66.79693522,17.65306771,-1.943646559,0.0000000000000000276082,-2.464071752,0.0000000844443,-1.629291636,0.0000178667,-2.046681694
Rv0283/Mb0291,Rv0283,Mb0291,eccb3,esx conserved component eccb3. esx-3 type vii secretion system protein. possible membrane protein.,cell wall and cell processes,-,-,-,-,Identical,1685.363472,898.4729974,-1.055297928,0.000179151,-2.353841577,0,-1.735535567,0.000000000000259429,-2.044688572
Rv2381c/Mb2402c,Rv2381c,Mb2402c,mbtD,polyketide synthetase mbtd %28polyketide synthase%29,lipid metabolism,"polyketide synthase mbtC, mbtD",mycobactin synthesis,Other,ACCOA + MALCOA + MBT_HOLO = 2.0 COA + MBTCD_HBA,Identical,82.44556617,29.98533355,-1.519614321,0.0000000120967,-2.273166321,0.00000187435,-1.80092105,0.0000308119,-2.037043686
Rv1594/Mb1620,Rv1594,Mb1620,nadA,probable quinolinate synthetase nada,intermediate metabolism and respiration,quinolinate synthase,"Cofactor biosynthesis, Nicotinamide nucleotides (NAD+, NADP) biosynthesis",Cofactor biosynthesis,DHAP + ISUCC = PI + QA,Identical,1268.110907,452.963003,-1.559536167,0.000000000000000000000251581,-1.754599028,0.00000000336517,-2.267641484,0.0000000000943885,-2.011120256
Rv1094/Mb1124,Rv1094,Mb1124,desA2,possible acyl-[acyl-carrier protein] desaturase desa2 %28acyl-[acp] desaturase%29 %28stearoyl-acp desaturase%29,lipid metabolism,-,-,-,-,Identical,5548.320364,2742.011855,-1.077495774,0.0000014667,-2.238053036,0.00000000000169507,-1.690952211,0.000000000109512,-1.964502623
Rv3478/Mb3505,Rv3478,Mb3505,PPE60,pe family protein ppe60,PE/PPE,-,-,-,-,Identical,910.4426963,475.7305439,-0.862060966,0.00000108486,-2.006864522,0.00000000000468188,-1.858085091,0.0000000000148291,-1.932474807
Rv1810/Mb1840,Rv1810,Mb1840,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,1501.413167,213.5937951,-2.60515487,0.0000000000000000000000000580451,-2.231418358,0.00000000000221802,-1.619557968,0.000000000254935,-1.925488163
Rv0968/Mb0993,Rv0968,Mb0993,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,403.9316367,381.3926353,0.125764102,0.744149692,-2.46395478,0.00000000000907074,-1.379681596,0.0000000421126,-1.921818188
Rv1185c/Mb1217c,Rv1185c,Mb1217c,fadD21,probable fatty-acid-amp ligase fadd21 %28fatty-acid-amp synthetase%29 %28fatty-acid-amp synthase%29,lipid metabolism,-,-,-,-,Identical,668.684857,153.555462,-1.643630612,0.000000106451,-1.787725941,0.0000000000454496,-1.98918401,0.0000000000101065,-1.888454976
Rv1344/Mb1379,Rv1344,Mb1379,mbtl,acyl carrier protein %28acp%29 mbtl,lipid metabolism,-,-,-,-,Identical,101.1279483,44.77344102,-1.173897969,0.0000491504,-1.994118072,0.0000000523016,-1.748652136,0.000000347754,-1.871385104
Rv1925/Mb1960,Rv1925,Mb1960,fadD31,probable acyl-coa ligase fadd31 %28acyl-coa synthetase%29 %28acyl-coa synthase%29,lipid metabolism,-,-,-,-,Identical,1771.129362,270.0534066,-2.686995541,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031081,-2.014962579,0.0000000000942458,-1.687099045,0.00000000137348,-1.851030812
Rv2058c/Mb2084c,Rv2058c,Mb2084c,rpmB2,50s ribosomal protein l28 rpmb2,information pathways,-,-,-,-,Identical,850.8768932,701.675983,-0.431088542,0.5198598,-2.071138685,0.00000298158,-1.588490901,0.0000801857,-1.829814793
Rv1595/Mb1621,Rv1595,Mb1621,nadB,probable l-aspartate oxidase nadb,intermediate metabolism and respiration,L-aspartate oxidase,"Cofactor biosynthesis, Nicotinamide nucleotides (NAD+, NADP) biosynthesis",Cofactor biosynthesis,ASP + FUM = ISUCC + SUCC,Identical,681.9642377,191.4847059,-1.780699744,0.000000000000000000110867,-1.634880188,0.000000000051,-1.984529009,0.00000000000349741,-1.809704598
Rv3487c/Mb3517c,Rv3487c,Mb3517c,lipF,probable esterase/lipase lipf,intermediate metabolism and respiration,-,-,-,-,Identical,1199.045389,39.97365389,-2.185741033,0.000200771,-2.524188048,0.000000138307,-0.999733389,0.003351459,-1.761960719
Rv2386c/Mb2407c,Rv2386c,Mb2407c,mbtI,isochorismate synthase mbti,lipid metabolism,"isochorismate synthase entC, mbt1","Cofactor biosynthesis, Menaquinone biosynthesis",Cofactor biosynthesis,CHOR = ICHOR,Identical,86.04994541,17.48605155,-2.271169173,0.00000000000278408,-2.19905834,0.00000000506957,-1.313270103,0.00000561145,-1.756164221
Rv0085/Mb0088,Rv0085,Mb0088,hycP,possible hydrogenase hycp,intermediate metabolism and respiration,-,-,-,-,Identical,18.76162028,4.126371782,-1.981438993,0.000000000000119301,-1.583357063,0.015501006,-1.912853202,0.004026832,-1.748105133
Rv2289/Mb2311,Rv2289,Mb2311,cdh,probable cdp-diacylglycerol pyrophosphatase cdh %28cdp-diacylglycerol diphosphatase%29 %28cdp-diacylglycerol phosphatidylhydrolase%29,lipid metabolism,-,-,-,-,Identical,285.674115,65.56534421,-2.042647437,0.0000000000017326,-1.760584229,0.00000000411663,-1.730559074,0.00000000571583,-1.745571651
Rv2428/Mb2454,Rv2428,Mb2454,ahpC,alkyl hydroperoxide reductase c protein ahpc %28alkyl hydroperoxidase c%29,"virulence, detoxification,adaptation",-,-,-,-,Identical,61.07185075,40.19420738,0.233488121,NA,-2.190851972,0.00000476935,-1.272845655,0.001326257,-1.731848813
Rv1345/Mb1380,Rv1345,Mb1380,mbtm,probable fatty acyl-amp ligase mbtm,lipid metabolism,-,-,-,-,Identical,167.2068012,116.7990055,-0.575765639,0.004631024,-2.043042155,0.0000000000609843,-1.418780962,0.0000000126573,-1.730911558
Rv2376c/Mb2397c,Rv2376c,Mb2397c,cfp2,low molecular weight antigen cfp2 %28low molecular weight protein antigen 2%29 %28cfp-2%29,cell wall and cell processes,-,-,-,-,Identical,636.5510685,201.8970317,-1.517410915,0.000000000000000000000000000369654,-1.768142722,0.000000000806744,-1.611419117,0.00000000355127,-1.689780919
Rv3766/Mb3792,Rv3766,Mb3792,0,hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,118.3545202,100.7298495,-0.097588508,0.7229277,-1.671078881,0.000000378422,-1.674008014,0.000000405801,-1.672543447
Rv0097/Mb0100,Rv0097,Mb0100,0,possible oxidoreductase,intermediate metabolism and respiration,-,-,-,-,Identical,39.99607816,55.07329961,0.485998459,0.004615223,-2.505417009,0.0000000158796,-0.834351324,0.003778444,-1.669884166
Rv1348/Mb1383,Rv1348,Mb1383,irta,iron-regulated transporter irta,cell wall and cell processes,ABC transporters,"lipid biosynthesis, Synthesis of mycolic acids, MYCOLIC ACID CONDENSATION",Lipid biosyntheis,0.48 ATP + 0.48 TREHALOSEMONOMYCOLATE(CY) = 0.48 ADP + 0.48 PI + TREHALOSEMONOMYCOLATE,Identical,82.31926726,33.07748824,-1.302770721,0.0000000685065,-1.505787469,0.000581819,-1.82849784,0.0000761333,-1.667142655
Rv0967/Mb0992,Rv0967,Mb0992,csor,copper-sensitive operon repressor csor,regulatory proteins,-,-,-,-,Identical,310.2736569,173.5632724,-0.576494824,0.16957519,-1.683466523,0.00000000503164,-1.583383832,0.0000000136157,-1.633425177
Rv3767c/Mb3793c,Rv3767c,Mb3793c,0,possible s-adenosylmethionine-dependent methyltransferase,lipid metabolism,-,-,-,-,Identical,232.6177057,33.82603453,-1.654275983,NA,-1.696682192,0.000000101555,-1.543340869,0.000000412286,-1.62001153
Rv3140/Mb3164,Rv3140,Mb3164,fadE23,probable acyl-coa dehydrogenase fade23,lipid metabolism,acyl-CoA dehydrogenase,Propanoate metabolism,Central carbon metabolism,MK + PROPIONYLCOA = ACRCOA + MKH2,Identical,938.879293,342.7125436,-1.309731276,0.0000000883397,-1.4510582,0.0000000238628,-1.697799575,0.00000000278259,-1.574428888
Rv0291/Mb0299,Rv0291,Mb0299,mycp3,probable membrane-anchored mycosin mycp3 %28serine protease%29 %28subtilisin-like protease%29 %28subtilase-like%29 %28mycosin-3%29,intermediate metabolism and respiration,-,-,-,-,Identical,1117.115235,535.4136912,-1.195351762,0.0000505013,-1.799193368,0.0000000000000509592,-1.314024686,0.00000000000349741,-1.556609027
Rv0106/Mb0109,Rv0106,Mb0109,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,467.1156464,275.0247258,-0.894846126,0.029711566,-2.080226589,0.0000000016167,-1.021386952,0.00002263,-1.55080677
Rv0072/Mb0073,Rv0072,Mb0073,0,probable glutamine-transport transmembrane protein abc transporter,cell wall and cell processes,-,-,-,-,Identical,270.985734,133.8260088,-1.096825217,NA,-1.344133104,0.000000000441465,-1.740015976,0.0000000000120264,-1.54207454
Rv0074/Mb0076,Rv0074,Mb0076,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,160.9262522,53.57114982,-1.48576613,NA,-1.442629096,0.0000455406,-1.638723794,0.0000102054,-1.540676445
Rv1200/Mb1232,Rv1200,Mb1232,0,probable conserved integral membrane transport protein,cell wall and cell processes,-,-,-,-,Identical,308.4951099,170.3643257,-0.842017508,0.00000000000000013977,-1.931039529,0.00162243,-1.121721529,0.04349653,-1.526380529
Rv1184c/Mb1216c,Rv1184c,Mb1216c,chp2,possible exported protein,cell wall and cell processes,-,-,-,-,Identical,997.6495856,47.29454072,-2.989139273,0.00000000000268684,-1.778011113,0.0000000394023,-1.258291118,0.00000541985,-1.518151115
Rv0112/Mb0116,Rv0112,Mb0116,gca,possible gdp-mannose 4%2c6-dehydratase gca %28gdp-d-mannose dehydratase%29,cell wall and cell processes,"Possible GDP-Mannose 4,6-dehydratase gca, gmdA ",GDP-D-rhamnose biosynthesis/ Fructose and mannose metabolism ,Carbon metabolism (excluding central carbon metabolism),GDPMAN = GDPDHDOMAN,Identical,98.75663295,71.34492265,-0.187579045,0.533222355,-1.469360913,0.003925449,-1.56367038,0.00211107,-1.516515647
Rv0276/Mb0282,Rv0276,Mb0282,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,391.9094478,80.22394418,-2.162641418,0.000000000000000000000000000000000218613,-1.518697514,0.000964936,-1.512014009,0.000930174,-1.515355762
Rv2429/Mb2455,Rv2429,Mb2455,ahpD,alkyl hydroperoxide reductase d protein ahpd %28alkyl hydroperoxidase d%29,"virulence, detoxification,adaptation",-,-,-,-,Identical,62.87332185,45.87544299,0.191741118,0.707882597,-1.57851842,0.0000000000492619,-1.404717515,0.000000000294887,-1.491617968
Rv0098/Mb0101,Rv0098,Mb0101,fcot,probable fatty acyl coa thioesterase type iii fcot,lipid metabolism,"fas II Module  (kasA/B, mabA/fabG1, fabA/fab2, inhA)","lipid biosynthesis, Synthesis of mycolic acids, FASIIA module",Lipid biosyntheis,CIS_DELTA_3_ENOYL_C22_ACYL_ACP + 5.0 MALACP + 10.0 NADPH = 5.0 ACP + CIS_DELTA_13_ENOYL_C32_ACYL_ACP + 5.0 CO2 + 10.0 NADP,Identical,31.74622798,38.9658233,0.280329879,0.123126002,-1.82998492,0.0000000831364,-1.14985239,0.0000308119,-1.489918655
Rv1730c/Mb1759c,Rv1730c,Mb1759c,0,possible penicillin-binding protein,cell wall and cell processes,-,-,-,-,Identical,85.46782527,23.15233215,-1.883630813,0.000000000000000000000000000000663546,-1.44798914,0.00000123913,-1.515596045,0.000000733709,-1.481792592
Rv3052c/Mb3078c,Rv3052c,Mb3078c,nrdI,probable nrdi protein,information pathways,-,-,-,-,Identical,1849.545352,816.4545295,-1.209823416,0.00000538317,-1.284922328,0.000144447,-1.667278605,0.00000757412,-1.476100466
Rv1593c/Mb1619c,Rv1593c,Mb1619c,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,302.0771525,170.4126955,-0.807104402,0.000245443,-1.452484134,0.00000000000107626,-1.49552708,0.000000000000739501,-1.474005607
Rv1987/Mb2009,Rv1987,Mb2009,0,possible chitinase,cell wall and cell processes,-,-,-,-,Identical,500.3555908,387.0257004,-0.068161003,0.845200135,-1.026636422,0.265033267,-1.849678175,0.038933042,-1.438157299
Rv3053c/Mb3079c,Rv3053c,Mb3079c,nrdH,probable glutaredoxin electron transport component of nrdef %28glutaredoxin-like protein%29 nrdh,information pathways,-,-,-,-,Identical,3620.698739,1334.749272,-1.346535217,0.00000262962,-0.740761969,0.08910132,-2.133257818,0.0000451531,-1.437009894
Rv0824c/Mb0847c,Rv0824c,Mb0847c,desA1,probable acyl-[acyl-carrier protein] desaturase desa1 %28acyl-[acp] desaturase%29 %28stearoyl-acp desaturase%29 %28protein des%29,lipid metabolism,-,-,-,-,Identical,4487.541879,2887.278134,-0.769674214,0.000921445,-2.211787457,0.00000215499,-0.657102872,0.054826463,-1.434445165
Rv2016/Mb2039,Rv2016,Mb2039,0,hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,34.288668,13.2155984,-1.246278578,NA,-1.956409231,0.000449872,-0.896644493,0.064218985,-1.426526862
Rv0991c/Mb1018c,Rv0991c,Mb1018c,0,conserved serine rich protein,Conserved hypothetical protein,-,-,-,-,Identical,216.8079388,231.8517937,0.830512279,NA,-1.271674344,0.0000641161,-1.571142345,0.00000352295,-1.421408345
Rv1346/Mb1381,Rv1346,Mb1381,mbtn,acyl-coa dehydrogenase mbtn,lipid metabolism,-,-,-,-,Identical,144.7251255,104.8593136,-0.464489652,0.011408289,-1.973656062,0.0000143934,-0.848990308,0.020342941,-1.411323185
Rv0145/Mb0150,Rv0145,Mb0150,0,possible s-adenosylmethionine-dependent methyltransferase,lipid metabolism,-,-,-,-,Identical,1194.670226,642.2505484,-0.688806293,0.001141309,-1.334592558,0.00000500209,-1.478172656,0.00000139229,-1.406382607
Rv0267/Mb0273,Rv0267,Mb0273,narU,probable integral membrane nitrite extrusion protein naru %28nitrite facilitator%29,cell wall and cell processes,-,-,-,-,Identical,2.740016292,4.924478888,1.465977675,NA,-1.019737845,0.020507335,-1.750720961,0.000284051,-1.385229403
Rv1779c/Mb1808c,Rv1779c,Mb1808c,0,possible integral membrane protein,cell wall and cell processes,-,-,-,-,Identical,234.3549667,87.37894636,-1.220971418,0.000000000426509,-1.471288934,0.0000608222,-1.2943465,0.000218366,-1.382817717
Rv1638A/Mb1665c,Rv1638A,Mb1665c,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,277.7611285,103.9786332,-0.762043104,0.049876802,-0.999513543,0.001014389,-1.756907645,0.00000216667,-1.378210594
Rv0286/Mb0294,Rv0286,Mb0294,PPE4,ppe family protein ppe4,PE/PPE,-,-,-,-,Identical,956.0066703,413.817376,-1.355619454,0.00000599291,-1.612832779,0.0000000052313,-1.134287701,0.000000709562,-1.37356024
Rv1192/Mb1224,Rv1192,Mb1224,0,unknown protein,Conserved hypothetical protein,-,-,-,-,Identical,645.464632,476.0676422,-0.378290016,0.044209023,-1.770291244,0.000000148912,-0.930721803,0.000312896,-1.350506524
Rv3579c/Mb3610c,Rv3579c,Mb3610c,0,possible trna/rrna methyltransferase,intermediary metabolism and respiration,-,-,-,-,Identical,172.7943285,204.5355551,0.220225354,0.23011487,-1.461396056,0.000000000197196,-1.237516568,0.00000000245216,-1.349456312
Rv3094c/Mb3121c,Rv3094c,Mb3121c,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,18.67883758,66.57461472,1.910509212,0.000000000289013,-1.447867557,0.0000159392,-1.235057854,0.0000922254,-1.341462705
Rv0119/Mb0123,Rv0119,Mb0123,fadD7,probable fatty-acid-coa ligase fadd7 %28fatty-acid-coa synthetase%29 %28fatty-acid-coa synthase%29,lipid metabolism,-,-,-,-,Identical,24.15847165,10.60527958,-1.135373174,0.00000000218228,-1.044392446,0.000000727198,-1.610400929,0.00000000192146,-1.327396688
Rv0099/Mb0102,Rv0099,Mb0102,fadD10,possible fatty-acid-coa ligase fadd10 %28fatty-acid-coa synthetase%29 %28fatty-acid-coa synthase%29,lipid metabolism,-,-,-,-,Identical,39.0382561,27.13244022,-0.564444594,0.00000614807,-1.597851787,0.00000106177,-1.0247202,0.000186111,-1.311285993
Rv1924c/Mb1959c,Rv1924c,Mb1959c,0,unknown protein,Conserved hypothetical protein,-,-,-,-,Identical,266.161641,104.9215169,-1.380171374,0.0000000000186989,-1.333923418,0.0000056188,-1.281637891,0.00000906366,-1.307780655
Rv3085/Mb3112,Rv3085,Mb3112,0,probable short-chain type dehydrogenase/reductase,intermediate metabolism and respiration,-,-,-,-,Identical,18.90798515,6.063570154,-1.317980021,0.000114204,-1.333119807,0.042323922,-1.258887252,0.048201709,-1.296003529
Rv0287/Mb0295,Rv0287,Mb0295,esxG,esat-6 like protein esxg %28conserved protein tb9.8%29,cell wall and cell processes,-,-,-,-,Identical,2059.097539,929.0032679,-1.295403233,0.00000175183,-1.851609348,0.000742577,-0.729213484,0.127537667,-1.290411416
Rv3139/Mb3163,Rv3139,Mb3163,fadE24,probable acyl-coa dehydrogenase fade24,lipid metabolism,-,-,-,-,Identical,621.6786965,277.8718025,-1.010045351,0.0000756628,-1.429847922,0.00000000817079,-1.141734979,0.000000201738,-1.28579145
Rv0063/Mb0064,Rv0063,Mb0064,0,possible oxidoreductase,intermediate metabolism and respiration,-,-,-,-,Identical,95.84798123,72.21527877,-0.431762725,0.066425634,-1.031207081,0.015612253,-1.539169471,0.00055005,-1.285188276
Rv1698/Mb1724,Rv1698,Mb1724,mctb,outer membrane protein mctb,cell wall and cell processes,-,-,-,-,Identical,289.9666741,302.3389164,0.001789723,0.991071658,-1.234724821,0.00000770395,-1.328067019,0.00000312929,-1.28139592
Rv2147c/Mb2171c,Rv2147c,Mb2171c,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,893.9723047,848.0564929,-0.204077972,0.360442998,-1.341382705,0.083387389,-1.168638385,0.117851287,-1.255010545
Rv0726c/Mb0747c,Rv0726c,Mb0747c,0,possible s-adenosylmethionine-dependent methyltransferase,lipid metabolism,-,-,-,-,Identical,83.90405275,75.89930654,0.098410487,NA,-1.220406288,0.008842154,-1.272994892,0.005968916,-1.24670059
Rv1303/Mb1335,Rv1303,Mb1335,0,conserved hypothetical transmembrane protein,cell wall and cell processes,-,-,-,-,Identical,231.3249301,150.9874816,-0.647056398,0.008662943,-0.691132829,0.257250697,-1.781147949,0.00436509,-1.236140389
Rv3418c/Mb3452c,Rv3418c,Mb3452c,groES,10 kda chaperonin groes %28protein cpn10%29 %28protein groes%29 %28bcg-a heat shock protein%29 %2810 kda antigen%29,0,-,-,-,-,Identical,1696.875148,540.3483269,-1.675495827,0.000000000121456,-1.087934114,0.000000000437138,-1.377447657,0.0000000000165185,-1.232690886
Rv0469/Mb0478,Rv0469,Mb0478,umaA1,possible mycolic acid synthase umaa,lipid metabolism,-,-,-,-,Identical,664.7108452,303.9598933,-0.864107711,NA,-1.343913316,0.000000148912,-1.113400507,0.0000019112,-1.228656911
Rv1498c/Mb1535c,Rv1498c,Mb1535c,0,probable methyltransferase,intermediate metabolism and respiration,-,-,-,-,Identical,126.6555923,138.6442247,0.540740707,0.004113785,-1.218667087,0.00000695404,-1.237851801,0.00000576478,-1.228259444
Rv2425c/Mb2449c,Rv2425c,Mb2449c,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,126.9757534,106.2286732,-0.285930851,0.052208775,-0.903501713,0.004238859,-1.550463987,0.0000258091,-1.22698285
Rv2747/Mb2768,Rv2747,Mb2768,arga,probable l-glutamate alpha-n-acetyltranferase arga %28alpha-n-acetylglutamate synthase%29,intermediate metabolism and respiration,"N-acetylglutamate synthase, argA","Amino acid biosynthesis, Glutamate family, Arginine",Amino acid metabolism,ACCOA + GLU = COA + NAGLU,Identical,58.9939674,66.19603881,0.262132806,0.167933464,-1.834872016,0.001415742,-0.594629961,0.242908814,-1.214750988
Rv1566c/Mb1593c,Rv1566c,Mb1593c,0,possible inv protein,"virulence, detoxification,adaptation",-,-,-,-,Identical,321.0330968,307.269878,-0.126317601,0.564798021,-1.230646557,0.017728642,-1.195618214,0.018768315,-1.213132385
Rv0075/Mb0077,Rv0075,Mb0077,0,probable aminotransferase,intermediate metabolism and respiration,-,-,-,-,Identical,151.6784123,58.25686627,-1.336616094,0.00000000000146682,-1.176888015,0.0000000824562,-1.214127799,0.0000000588133,-1.195507907
Rv3886c/Mb3916c,Rv3886c,Mb3916c,mycp2,probable alanine and proline rich membrane-anchored mycosin mycp2 %28serine protease%29 %28subtilisin-like protease%29 %28subtilase-like%29 %28mycosin-2%29,intermediate metabolism and respiration,-,-,-,-,Identical,58.62897109,32.60716697,-0.815159242,0.000000338982,-1.133890096,0.0000000412268,-1.254103514,0.0000000116775,-1.193996805
Rv0308/Mb0316,Rv0308,Mb0316,0,probable conserved integral membrane protein,cell wall and cell processes,-,-,-,-,Identical,179.4738072,152.5462249,-0.274678417,0.185191842,-0.811142871,0.001546136,-1.573130976,0.00000115489,-1.192136923
Rv1129c/Mb1160c,Rv1129c,Mb1160c,0,probable transcriptional regulator protein,regulatory proteins,-,-,-,-,Identical,122.6940709,19.64042351,-1.499113461,0.0213994,-1.535790906,0.00000255068,-0.832110009,0.001823072,-1.183950458
Rv0146/Mb0151,Rv0146,Mb0151,0,possible s-adenosylmethionine-dependent methyltransferase,lipid metabolism,-,-,-,-,Identical,311.6472293,162.3201275,-0.492014078,NA,-1.44572204,0.0000000000284602,-0.920915341,0.0000000214034,-1.183318691
Rv2518c/Mb2547c,Rv2518c,Mb2547c,ldtb,probable l%2cd-transpeptidase ldtb,cell wall and cell processes,-,-,-,-,Identical,169.1821162,54.26072797,-1.50310644,0.00000000000000000000000135886,-1.372376479,0.000000000102632,-0.986213388,0.0000000139906,-1.179294933
Rv2012/Mb2035,Rv2012,Mb2035,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,9.635186735,17.30070789,0.96315279,0.00000963492,-0.861976826,0.144696457,-1.493343245,0.013410464,-1.177660036
Rv0288/Mb0296,Rv0288,Mb0296,esxH,low molecular weight protein antigen 7 esxh %2810 kda antigen%29 %28cfp-7%29 %28protein tb10.4%29,cell wall and cell processes,-,-,-,-,Identical,2381.712974,834.075573,-1.635042865,0.00000524947,-1.50617575,0.000113868,-0.764694169,0.022173603,-1.135434959
Rv2832c/Mb2856c,Rv2832c,Mb2856c,ugpC,probable sn-glycerol-3-phosphate transport atp-binding protein abc transporter ugpc,cell wall and cell processes,-,-,-,-,Identical,24.6825199,10.08405835,-1.360595422,0.00000000000176483,-1.204803891,0.005730674,-1.052797417,0.012269441,-1.128800654
Rv3804c/Mb3834c,Rv3804c,Mb3834c,fbpA,secreted antigen 85-a fbpa %28mycolyl transferase 85a%29 %28fibronectin-binding protein a%29 %28antigen 85 complex a%29,lipid metabolism,"mycoyltransferase Antigen-85 complex (FbpA, FbpB, FbpC)",MAPC biosynthesis,Other,0.008 ARABINOGALACTAN_PEPTIDOGLYCAN + 0.238 TREHALOSEMONOMYCOLATE = MAPC + 0.238 TRE,Identical,2836.433929,743.0913681,-1.888208721,0.000000000000000000000000000000000311676,-1.392702304,0.0000000156799,-0.843236793,0.0000118555,-1.117969549
Rv1473/Mb1508,Rv1473,Mb1508,0,probable macrolide-transport atp-binding protein abc transporter,cell wall and cell processes,-,-,-,-,Identical,170.5809929,137.9423672,-0.228810171,0.219153874,-1.066385464,0.0000185355,-1.139559944,0.00000843293,-1.102972704
Rv0258c/Mb0264c,Rv0258c,Mb0264c,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,29.39144437,35.33626739,0.459287037,0.073904891,-1.08484163,0.049511523,-1.097650386,0.041219782,-1.091246008
Rv3032/Mb3058,Rv3032,Mb3058,0,alpha %281->4%29 glucosyltransferase,intermediate metabolism and respiration,-,-,-,-,Identical,109.9730841,81.73861083,-0.505541622,0.054516039,-1.019199381,0.000762401,-1.084589587,0.000400416,-1.051894484
Rv2894c/Mb2918c,Rv2894c,Mb2918c,xerC,probable integrase/recombinase xerc,insertion seqs and phages,-,-,-,-,Identical,175.5640324,153.7457829,-0.183064684,0.535883373,-1.034230245,0.083641094,-1.051563472,0.070881987,-1.042896858
Rv2588c/Mb2619c,Rv2588c,Mb2619c,yajC,probable conserved membrane protein secretion factor yajc,cell wall and cell processes,-,-,-,-,Identical,616.890219,533.5415329,-0.101907554,0.715174812,-1.129892664,0.00000413232,-0.9267651,0.0000418781,-1.028328882
Rv1485/Mb1521,Rv1485,Mb1521,hemZ,ferrochelatase hemz %28protoheme ferro-lyase%29 %28heme synthetase%29,intermediate metabolism and respiration,"ferrochelatase, hemZ","Cofactor biosynthesis, heme biosynthesis",Cofactor biosynthesis,FE2 + PROTOPORPHYRIN_IX = PROTOHEME_FE2,Identical,126.4599099,57.38020181,-1.182162856,0.000000000470665,-0.899806053,0.007646309,-1.14892814,0.001084288,-1.024367096
