#HMM - Genes
#genes: ES=998, GD=385, NE=6742, GA=115, N/A=52
#key: ES=essential, GD=insertions cause growth-defect, NE=non-essential, GA=insertions confer growth-advantage, N/A=not analyzed (genes with 0 TA sites)
#ORF	gene	annotation	TAs	ES sites	GD sites	NE sites	GA sites	saturation	mean	call
Mb0518	 mmpS2	NA	83	0	0	83	0	0.4940	1947.85	NE
Mb0519	 mmpL2	NA	9	0	0	9	0	0.8889	1104.00	NE
Mb0519	 mmpL2	NA	9	0	0	9	0	0.8889	1104.00	NE
Mb0520	 -	NA	22	21	0	1	0	0.0455	18.00	ES
Mb0520	 -	NA	22	21	0	1	0	0.0455	18.00	ES
Mb0521	 hemA	NA	13	13	0	0	0	0.0000	0.00	ES
Mb0521	 hemA	NA	13	13	0	0	0	0.0000	0.00	ES
Mb0523	 hemC	NA	19	19	0	0	0	0.0000	0.00	ES
Mb0523	 hemC	NA	19	19	0	0	0	0.0000	0.00	ES
Mb0524	 hemD	NA	22	21	0	1	0	0.0455	116.00	ES
Mb0524	 hemD	NA	22	21	0	1	0	0.0455	116.00	ES
Mb0525	 hemB	NA	7	0	0	7	0	0.5714	625.00	NE
Mb0525	 hemB	NA	7	0	0	7	0	0.5714	625.00	NE
Mb0526	 -	NA	2	0	0	2	0	0.5000	813.00	NE
Mb0526	 -	NA	2	0	0	2	0	0.5000	813.00	NE
Mb0527	 -	NA	19	0	0	19	0	0.8421	1982.50	NE
Mb0527	 -	NA	19	0	0	19	0	0.8421	1982.50	NE
Mb0528	 -	NA	10	0	0	10	0	0.8000	2189.75	NE
Mb0528	 -	NA	10	0	0	10	0	0.8000	2189.75	NE
Mb0529c	 -	NA	21	0	0	21	0	0.8095	2474.00	NE
Mb0529c	 -	NA	21	0	0	21	0	0.8095	2474.00	NE
Mb0530	 -	NA	12	0	0	12	0	0.8333	1079.70	NE
Mb0530	 -	NA	12	0	0	12	0	0.8333	1079.70	NE
Mb0531	 -	NA	10	0	0	10	0	0.7000	1381.43	NE
Mb0531	 -	NA	10	0	0	10	0	0.7000	1381.43	NE
Mb0532c	 -	NA	5	0	0	5	0	1.0000	1036.40	NE
Mb0532c	 -	NA	5	0	0	5	0	1.0000	1036.40	NE
Mb0533	 -	NA	5	0	0	5	0	0.6000	1740.67	NE
Mb0533	 -	NA	5	0	0	5	0	0.6000	1740.67	NE
Mb0534	 -	NA	23	0	0	23	0	0.6522	909.27	NE
Mb0534	 -	NA	23	0	0	23	0	0.6522	909.27	NE
Mb0535	 gabP	NA	10	0	0	10	0	0.7000	478.00	NE
Mb0535	 gabP	NA	10	0	0	10	0	0.7000	478.00	NE
Mb0536c	 -	NA	21	21	0	0	0	0.0000	0.00	ES
Mb0536c	 -	NA	21	21	0	0	0	0.0000	0.00	ES
Mb0537	 hemL	NA	10	9	0	0	1	0.1000	2149.00	ES
Mb0537	 hemL	NA	10	9	0	0	1	0.1000	2149.00	ES
Mb0538	 -	NA	7	7	0	0	0	0.0000	0.00	ES
Mb0538	 -	NA	7	7	0	0	0	0.0000	0.00	ES
Mb0539	 -	NA	5	5	0	0	0	0.0000	0.00	ES
Mb0539	 -	NA	5	5	0	0	0	0.0000	0.00	ES
Mb0540	 ccdA	NA	16	16	0	0	0	0.0000	0.00	ES
Mb0540	 ccdA	NA	16	16	0	0	0	0.0000	0.00	ES
Mb0541	 -	NA	18	18	0	0	0	0.0000	0.00	ES
Mb0541	 -	NA	18	18	0	0	0	0.0000	0.00	ES
Mb0542	 ccsA	NA	18	1	0	17	0	0.7222	588.46	NE
Mb0542	 ccsA	NA	18	1	0	17	0	0.7222	588.46	NE
Mb0543	 -	NA	4	0	0	4	0	1.0000	496.00	NE
Mb0543	 -	NA	4	0	0	4	0	1.0000	496.00	NE
Mb0543A	 len: 53 aa. Equivalent to Rv0530A len: 53 aa	NA	4	0	0	4	0	0.0000	0.00	NE
Mb0543A	 len: 53 aa. Equivalent to Rv0530A len: 53 aa	NA	4	0	0	4	0	0.0000	0.00	NE
Mb0544	 -	NA	18	0	0	18	0	0.5000	1069.44	NE
Mb0544	 -	NA	18	0	0	18	0	0.5000	1069.44	NE
Mb0545	 PE_PGRS6a	NA	4	0	0	4	0	0.5000	511.00	NE
Mb0545	 PE_PGRS6a	NA	4	0	0	4	0	0.5000	511.00	NE
Mb0546	 PE_PGRS6b	NA	16	0	0	16	0	0.6250	1138.60	NE
Mb0546	 PE_PGRS6b	NA	16	0	0	16	0	0.6250	1138.60	NE
Mb0547c	 fabH	NA	12	0	0	12	0	0.1667	42.50	NE
Mb0547c	 fabH	NA	12	0	0	12	0	0.1667	42.50	NE
Mb0548c	 menA	NA	9	0	0	9	0	0.6667	1183.50	NE
Mb0548c	 menA	NA	9	0	0	9	0	0.6667	1183.50	NE
Mb0549	 pnp	NA	12	0	0	12	0	0.3333	359.75	NE
Mb0549	 pnp	NA	12	0	0	12	0	0.3333	359.75	NE
Mb0550	 galE3	NA	20	0	0	20	0	0.7000	875.29	NE
Mb0550	 galE3	NA	20	0	0	20	0	0.7000	875.29	NE
Mb0551c	 -	NA	15	0	0	15	0	0.6667	789.00	NE
Mb0551c	 -	NA	15	0	0	15	0	0.6667	789.00	NE
Mb0552	 -	NA	6	0	0	6	0	0.5000	271.00	NE
Mb0552	 -	NA	6	0	0	6	0	0.5000	271.00	NE
Mb0553	 -	NA	11	0	0	11	0	0.2727	421.00	NE
Mb0553	 -	NA	11	0	0	11	0	0.2727	421.00	NE
Mb0554	 -	NA	19	0	0	19	0	0.2105	357.50	NE
Mb0554	 -	NA	19	0	0	19	0	0.2105	357.50	NE
Mb0555c	 -	NA	15	11	0	4	0	0.1333	1948.50	ES
Mb0555c	 -	NA	15	11	0	4	0	0.1333	1948.50	ES
Mb0556c	 menE	NA	3	3	0	0	0	0.0000	0.00	ES
Mb0556c	 menE	NA	3	3	0	0	0	0.0000	0.00	ES
Mb0557c	 -	NA	7	0	0	7	0	0.7143	3050.80	NE
Mb0557c	 -	NA	7	0	0	7	0	0.7143	3050.80	NE
Mb0558c	 -	NA	14	0	0	14	0	0.4286	411.83	NE
Mb0558c	 -	NA	14	0	0	14	0	0.4286	411.83	NE
Mb0559c	 pitA	NA	8	0	0	8	0	0.5000	678.25	NE
Mb0559c	 pitA	NA	8	0	0	8	0	0.5000	678.25	NE
Mb0560c	 -	NA	10	0	0	10	0	0.6000	1927.83	NE
Mb0560c	 -	NA	10	0	0	10	0	0.6000	1927.83	NE
Mb0561c	 -	NA	13	0	0	13	0	0.0769	59.00	NE
Mb0561c	 -	NA	13	0	0	13	0	0.0769	59.00	NE
Mb0562c	 menB	NA	1	0	0	1	0	1.0000	78.00	NE
Mb0562c	 menB	NA	1	0	0	1	0	1.0000	78.00	NE
Mb0563c	 -	NA	3	0	0	3	0	0.6667	754.50	NE
Mb0563c	 -	NA	3	0	0	3	0	0.6667	754.50	NE
Mb0564c	 -	NA	3	0	0	3	0	1.0000	2475.33	NE
Mb0564c	 -	NA	3	0	0	3	0	1.0000	2475.33	NE
Mb0565c	 -	NA	33	0	0	33	0	0.6667	844.95	NE
Mb0565c	 -	NA	33	0	0	33	0	0.6667	844.95	NE
Mb0566c	 fadD8	NA	19	0	0	19	0	0.7368	442.50	NE
Mb0566c	 fadD8	NA	19	0	0	19	0	0.7368	442.50	NE
Mb0567	 -	NA	12	0	0	12	0	0.0833	1066.00	NE
Mb0567	 -	NA	12	0	0	12	0	0.0833	1066.00	NE
Mb0568	 menC	NA	14	0	0	14	0	0.7857	1303.82	NE
Mb0568	 menC	NA	14	0	0	14	0	0.7857	1303.82	NE
Mb0569	 bpoC	NA	15	15	0	0	0	0.0000	0.00	ES
Mb0569	 bpoC	NA	15	15	0	0	0	0.0000	0.00	ES
Mb0570	 menD	NA	13	13	0	0	0	0.0000	0.00	ES
Mb0570	 menD	NA	13	13	0	0	0	0.0000	0.00	ES
Mb0571	 -	NA	16	1	15	0	0	0.1875	102.67	GD
Mb0571	 -	NA	16	1	15	0	0	0.1875	102.67	GD
Mb0572	 pimB	NA	14	14	0	0	0	0.0000	0.00	ES
Mb0572	 pimB	NA	14	14	0	0	0	0.0000	0.00	ES
Mb0573	 menH	NA	7	1	0	0	6	0.5714	472.50	GA
Mb0573	 menH	NA	7	1	0	0	6	0.5714	472.50	GA
Mb0574c	 -	NA	15	0	9	0	6	0.4000	2550.83	GD
Mb0574c	 -	NA	15	0	9	0	6	0.4000	2550.83	GD
Mb0575c	 -	NA	18	0	16	2	0	0.3333	101.33	GD
Mb0575c	 -	NA	18	0	16	2	0	0.3333	101.33	GD
Mb0576c	 -	NA	15	14	0	1	0	0.0667	510.00	ES
Mb0576c	 -	NA	15	14	0	1	0	0.0667	510.00	ES
Mb0577	 grcC1	NA	11	0	0	11	0	0.6364	206.71	NE
Mb0577	 grcC1	NA	11	0	0	11	0	0.6364	206.71	NE
Mb0578	 htpX	NA	12	0	0	12	0	0.5833	608.29	NE
Mb0578	 htpX	NA	12	0	0	12	0	0.5833	608.29	NE
Mb0579c	 gpdA1	NA	36	0	0	36	0	0.6389	822.13	NE
Mb0579c	 gpdA1	NA	36	0	0	36	0	0.6389	822.13	NE
Mb0580c	 -	NA	6	0	0	6	0	0.6667	1481.00	NE
Mb0580c	 -	NA	6	0	0	6	0	0.6667	1481.00	NE
Mb0581c	 -	NA	2	0	0	2	0	0.0000	0.00	NE
Mb0581c	 -	NA	2	0	0	2	0	0.0000	0.00	NE
tyrT	 len: 81 nt. Equivalent to tyrT	NA	20	0	0	20	0	0.8000	839.06	NE
tyrT	 len: 81 nt. Equivalent to tyrT	NA	20	0	0	20	0	0.8000	839.06	NE
Mb0582	 -	NA	12	0	0	12	0	0.5833	2150.14	NE
Mb0582	 -	NA	12	0	0	12	0	0.5833	2150.14	NE
Mb0583	 cyp135B1	NA	4	0	0	4	0	1.0000	152.50	NE
Mb0583	 cyp135B1	NA	4	0	0	4	0	1.0000	152.50	NE
Mb0584	 -	NA	36	0	0	36	0	0.4722	462.82	NE
Mb0584	 -	NA	36	0	0	36	0	0.4722	462.82	NE
Mb0585	 nrdZ	NA	14	0	0	14	0	0.3571	330.00	NE
Mb0585	 nrdZ	NA	14	0	0	14	0	0.3571	330.00	NE
Mb0586c	 -	NA	8	0	0	8	0	0.7500	1193.50	NE
Mb0586c	 -	NA	8	0	0	8	0	0.7500	1193.50	NE
Mb0587c	 -	NA	5	0	0	5	0	0.8000	276.00	NE
Mb0587c	 -	NA	5	0	0	5	0	0.8000	276.00	NE
unnamed protein product; Mb0587cA	 len: 55 aa. No equivalent in M. tuberculosis H37Rv. Identified by de novo proteomics of Mycobacterium bovis AF2122/97 under exponential conditions	NA	17	0	0	17	0	0.4118	575.71	NE
unnamed protein product; Mb0587cA	 len: 55 aa. No equivalent in M. tuberculosis H37Rv. Identified by de novo proteomics of Mycobacterium bovis AF2122/97 under exponential conditions	NA	17	0	0	17	0	0.4118	575.71	NE
Mb0588c	 -	NA	21	0	0	21	0	0.5238	839.64	NE
Mb0588c	 -	NA	21	0	0	21	0	0.5238	839.64	NE
Mb0589c	 -	NA	13	0	0	13	0	0.7692	1441.30	NE
Mb0589c	 -	NA	13	0	0	13	0	0.7692	1441.30	NE
Mb0590c	 -	NA	20	0	0	20	0	0.5500	622.55	NE
Mb0590c	 -	NA	20	0	0	20	0	0.5500	622.55	NE
Mb0591	 -	NA	14	0	0	14	0	0.7143	590.10	NE
Mb0591	 -	NA	14	0	0	14	0	0.7143	590.10	NE
Mb0592	 TB27.3	NA	28	0	0	28	0	0.3214	482.89	NE
Mb0592	 TB27.3	NA	28	0	0	28	0	0.3214	482.89	NE
Mb0593c	 PE_PGRS7	NA	15	0	0	15	0	0.4667	1189.00	NE
Mb0593c	 PE_PGRS7	NA	15	0	0	15	0	0.4667	1189.00	NE
Mb0594	 -	NA	10	0	0	10	0	0.8000	504.12	NE
Mb0594	 -	NA	10	0	0	10	0	0.8000	504.12	NE
Mb0595c	 -	NA	4	0	0	4	0	1.0000	886.75	NE
Mb0595c	 -	NA	4	0	0	4	0	1.0000	886.75	NE
Mb0596	 -	NA	10	0	0	10	0	0.4000	491.50	NE
Mb0596	 -	NA	10	0	0	10	0	0.4000	491.50	NE
Mb0597	 -	NA	8	0	0	8	0	0.5000	839.75	NE
Mb0597	 -	NA	8	0	0	8	0	0.5000	839.75	NE
Mb0598c	 lpqN	NA	62	0	0	62	0	0.5484	560.79	NE
Mb0598c	 lpqN	NA	62	0	0	62	0	0.5484	560.79	NE
Mb0599	 -	NA	43	0	0	43	0	0.3256	1197.00	NE
Mb0599	 -	NA	43	0	0	43	0	0.3256	1197.00	NE
Mb0600c	 -	NA	12	0	0	12	0	0.1667	92.00	NE
Mb0600c	 -	NA	12	0	0	12	0	0.1667	92.00	NE
Mb0601	 -	NA	12	0	0	12	0	0.3333	1534.00	NE
Mb0601	 -	NA	12	0	0	12	0	0.3333	1534.00	NE
Mb0602	 yrbE2A	NA	16	0	0	16	0	0.1875	541.00	NE
Mb0602	 yrbE2A	NA	16	0	0	16	0	0.1875	541.00	NE
Mb0603	 yrbE2B	NA	27	0	0	27	0	0.5556	1074.40	NE
Mb0603	 yrbE2B	NA	27	0	0	27	0	0.5556	1074.40	NE
Mb0604	 mce2A	NA	17	0	0	17	0	0.2941	513.80	NE
Mb0604	 mce2A	NA	17	0	0	17	0	0.2941	513.80	NE
Mb0605	 mce2B	NA	22	0	0	22	0	0.4545	336.00	NE
Mb0605	 mce2B	NA	22	0	0	22	0	0.4545	336.00	NE
Mb0606	 mce2C	NA	28	0	0	28	0	0.4643	490.69	NE
Mb0606	 mce2C	NA	28	0	0	28	0	0.4643	490.69	NE
Mb0607	 mce2Da	NA	2	0	0	2	0	0.5000	17.00	NE
Mb0607	 mce2Da	NA	2	0	0	2	0	0.5000	17.00	NE
Mb0608	 mce2Db	NA	11	0	0	11	0	0.4545	204.80	NE
Mb0608	 mce2Db	NA	11	0	0	11	0	0.4545	204.80	NE
Mb0609	 lprL	NA	30	0	0	30	0	0.8000	1825.33	NE
Mb0609	 lprL	NA	30	0	0	30	0	0.8000	1825.33	NE
Mb0610	 mce2F	NA	8	0	0	8	0	0.8750	566.00	NE
Mb0610	 mce2F	NA	8	0	0	8	0	0.8750	566.00	NE
Mb0611c	 -	NA	5	0	0	5	0	0.2000	1681.00	NE
Mb0611c	 -	NA	5	0	0	5	0	0.2000	1681.00	NE
Mb0612c	 -	NA	14	0	0	14	0	0.5714	837.62	NE
Mb0612c	 -	NA	14	0	0	14	0	0.5714	837.62	NE
Mb0613c	 -	NA	7	0	0	7	0	0.5714	406.25	NE
Mb0613c	 -	NA	7	0	0	7	0	0.5714	406.25	NE
Mb0614c	 -	NA	6	0	0	6	0	0.3333	186.50	NE
Mb0614c	 -	NA	6	0	0	6	0	0.3333	186.50	NE
Mb0615c	 -	NA	4	0	0	4	0	0.5000	306.00	NE
Mb0615c	 -	NA	4	0	0	4	0	0.5000	306.00	NE
Mb0616c	 -	NA	4	0	0	4	0	0.5000	47.50	NE
Mb0616c	 -	NA	4	0	0	4	0	0.5000	47.50	NE
Mb0617c	 -	NA	11	0	0	11	0	0.6364	386.00	NE
Mb0617c	 -	NA	11	0	0	11	0	0.6364	386.00	NE
Mb0618c	 tcrA	NA	2	0	0	2	0	0.5000	136.00	NE
Mb0618c	 tcrA	NA	2	0	0	2	0	0.5000	136.00	NE
Mb0619	 -	NA	7	0	0	7	0	0.5714	810.25	NE
Mb0619	 -	NA	7	0	0	7	0	0.5714	810.25	NE
Mb0620	 lpqO	NA	10	0	0	10	0	0.7000	1315.00	NE
Mb0620	 lpqO	NA	10	0	0	10	0	0.7000	1315.00	NE
Mb0621	 -	NA	9	0	0	9	0	0.4444	3209.25	NE
Mb0621	 -	NA	9	0	0	9	0	0.4444	3209.25	NE
Mb0622	 -	NA	20	0	0	20	0	0.6000	1841.33	NE
Mb0622	 -	NA	20	0	0	20	0	0.6000	1841.33	NE
IS1536	 len: 1384 nt. Equivalent to IS1536	NA	1	0	0	1	0	1.0000	105.00	NE
IS1536	 len: 1384 nt. Equivalent to IS1536	NA	1	0	0	1	0	1.0000	105.00	NE
Mb0623	 -	NA	2	0	0	2	0	0.5000	51.00	NE
Mb0623	 -	NA	2	0	0	2	0	0.5000	51.00	NE
Mb0624	 -	NA	7	0	0	7	0	0.2857	630.00	NE
Mb0624	 -	NA	7	0	0	7	0	0.2857	630.00	NE
Mb0625	 -	NA	2	0	0	2	0	0.0000	0.00	NE
Mb0625	 -	NA	2	0	0	2	0	0.0000	0.00	NE
Mb0626	 -	NA	2	0	0	2	0	1.0000	423.50	NE
Mb0626	 -	NA	2	0	0	2	0	1.0000	423.50	NE
unnamed protein product; Mb0626cA	 len: 65 aa. No equivalent in M. tuberculosis H37Rv. Identified by de novo proteomics of Mycobacterium bovis AF2122/97 under exponential conditions	NA	11	0	0	11	0	0.3636	422.00	NE
unnamed protein product; Mb0626cA	 len: 65 aa. No equivalent in M. tuberculosis H37Rv. Identified by de novo proteomics of Mycobacterium bovis AF2122/97 under exponential conditions	NA	11	0	0	11	0	0.3636	422.00	NE
Mb0627c	 -	NA	13	0	0	13	0	0.7692	882.60	NE
Mb0627c	 -	NA	13	0	0	13	0	0.7692	882.60	NE
Mb0628c	 -	NA	6	0	0	6	0	1.0000	822.50	NE
Mb0628c	 -	NA	6	0	0	6	0	1.0000	822.50	NE
Mb0629	 -	NA	17	0	0	17	0	0.7647	907.08	NE
Mb0629	 -	NA	17	0	0	17	0	0.7647	907.08	NE
Mb0630c	 -	NA	14	0	0	14	0	0.7143	1088.60	NE
Mb0630c	 -	NA	14	0	0	14	0	0.7143	1088.60	NE
Mb0631	 -	NA	5	0	0	5	0	0.6000	256.67	NE
Mb0631	 -	NA	5	0	0	5	0	0.6000	256.67	NE
Mb0632	 -	NA	7	0	0	7	0	0.4286	227.67	NE
Mb0632	 -	NA	7	0	0	7	0	0.4286	227.67	NE
Mb0633c	 -	NA	4	0	0	4	0	0.2500	59.00	NE
Mb0633c	 -	NA	4	0	0	4	0	0.2500	59.00	NE
Mb0633A	 len: 75 aa. Equivalent to Rv0616A len: 75 aa	NA	3	0	0	3	0	1.0000	556.67	NE
Mb0633A	 len: 75 aa. Equivalent to Rv0616A len: 75 aa	NA	3	0	0	3	0	1.0000	556.67	NE
Mb0634	 -	NA	18	0	0	18	0	0.2778	2836.60	NE
Mb0634	 -	NA	18	0	0	18	0	0.2778	2836.60	NE
Mb0635	 galT	NA	9	0	0	9	0	0.4444	140.25	NE
Mb0635	 galT	NA	9	0	0	9	0	0.4444	140.25	NE
Mb0636	 galK	NA	10	0	0	10	0	0.4000	1352.75	NE
Mb0636	 galK	NA	10	0	0	10	0	0.4000	1352.75	NE
Mb0637	 -	NA	13	0	0	13	0	0.6923	700.67	NE
Mb0637	 -	NA	13	0	0	13	0	0.6923	700.67	NE
Mb0638	 -	NA	3	0	0	3	0	0.0000	0.00	NE
Mb0638	 -	NA	3	0	0	3	0	0.0000	0.00	NE
Mb0639	 -	NA	7	0	0	7	0	0.7143	1547.80	NE
Mb0639	 -	NA	7	0	0	7	0	0.7143	1547.80	NE
Mb0640	 -	NA	10	0	0	10	0	0.4000	1626.00	NE
Mb0640	 -	NA	10	0	0	10	0	0.4000	1626.00	NE
Mb0641c	 -	NA	4	0	0	4	0	0.2500	15.00	NE
Mb0641c	 -	NA	4	0	0	4	0	0.2500	15.00	NE
Mb0642	 -	NA	1	0	0	1	0	0.0000	0.00	NE
Mb0642	 -	NA	1	0	0	1	0	0.0000	0.00	NE
Mb0643	 -	NA	5	0	0	5	0	0.2000	525.00	NE
Mb0643	 -	NA	5	0	0	5	0	0.2000	525.00	NE
Mb0644c	 -	NA	16	0	0	16	0	0.3750	87.33	NE
Mb0644c	 -	NA	16	0	0	16	0	0.3750	87.33	NE
Mb0645c	 recD	NA	10	0	0	10	0	0.4000	1030.75	NE
Mb0645c	 recD	NA	10	0	0	10	0	0.4000	1030.75	NE
Mb0646c	 recBb	NA	24	0	0	24	0	0.6667	878.31	NE
Mb0646c	 recBb	NA	24	0	0	24	0	0.6667	878.31	NE
Mb0647c	 recBa	NA	19	0	0	19	0	0.3158	1100.67	NE
Mb0647c	 recBa	NA	19	0	0	19	0	0.3158	1100.67	NE
Mb0648c	 recC	NA	14	0	0	14	0	0.6429	990.89	NE
Mb0648c	 recC	NA	14	0	0	14	0	0.6429	990.89	NE
Mb0649c	 echA3	NA	14	0	0	14	0	0.9286	1227.00	NE
Mb0649c	 echA3	NA	14	0	0	14	0	0.9286	1227.00	NE
Mb0650c	 -	NA	13	0	0	13	0	0.6154	1084.75	NE
Mb0650c	 -	NA	13	0	0	13	0	0.6154	1084.75	NE
Mb0651c	 -	NA	6	0	0	6	0	0.6667	1215.75	NE
Mb0651c	 -	NA	6	0	0	6	0	0.6667	1215.75	NE
Mb0652	 -	NA	3	0	0	3	0	0.0000	0.00	NE
Mb0652	 -	NA	3	0	0	3	0	0.0000	0.00	NE
thrT	 len: 73 nt. Equivalent to thrT	NA	5	0	0	5	0	0.0000	0.00	NE
thrT	 len: 73 nt. Equivalent to thrT	NA	5	0	0	5	0	0.0000	0.00	NE
metT	 len: 74 nt. Equivalent to metT	NA	4	1	0	3	0	0.5000	3151.50	NE
metT	 len: 74 nt. Equivalent to metT	NA	4	1	0	3	0	0.5000	3151.50	NE
Mb0653	 rpmG2	NA	14	14	0	0	0	0.0000	0.00	ES
Mb0653	 rpmG2	NA	14	14	0	0	0	0.0000	0.00	ES
Mb0654	 -	NA	8	8	0	0	0	0.0000	0.00	ES
Mb0654	 -	NA	8	8	0	0	0	0.0000	0.00	ES
Mb0655	 -	NA	8	0	0	8	0	0.1250	51.00	NE
Mb0655	 -	NA	8	0	0	8	0	0.1250	51.00	NE
Mb0656	 -	NA	1	0	0	1	0	0.0000	0.00	NE
Mb0656	 -	NA	1	0	0	1	0	0.0000	0.00	NE
trpT	 len: 73 nt. Equivalent to trpT	NA	9	9	0	0	0	0.0000	0.00	ES
trpT	 len: 73 nt. Equivalent to trpT	NA	9	9	0	0	0	0.0000	0.00	ES
Mb0657	 secE1	NA	13	13	0	0	0	0.0000	0.00	ES
Mb0657	 secE1	NA	13	13	0	0	0	0.0000	0.00	ES
Mb0658	 nusG	NA	6	5	1	0	0	0.1667	80.00	ES
Mb0658	 nusG	NA	6	5	1	0	0	0.1667	80.00	ES
Mb0659	 rplK	NA	8	0	7	0	1	0.1250	303.00	GD
Mb0659	 rplK	NA	8	0	7	0	1	0.1250	303.00	GD
Mb0660	 rplA	NA	20	0	0	0	20	1.0000	5268.55	GA
Mb0660	 rplA	NA	20	0	0	0	20	1.0000	5268.55	GA
Mb0661c	 mmaA4	NA	23	0	0	0	23	0.9130	3681.81	GA
Mb0661c	 mmaA4	NA	23	0	0	0	23	0.9130	3681.81	GA
Mb0662c	 mmaA3	NA	12	0	0	0	12	0.9167	2102.09	GA
Mb0662c	 mmaA3	NA	12	0	0	0	12	0.9167	2102.09	GA
Mb0663c	 mmaA2	NA	21	0	0	0	21	0.8571	2129.56	GA
Mb0663c	 mmaA2	NA	21	0	0	0	21	0.8571	2129.56	GA
Mb0664c	 mmaA1	NA	10	0	0	0	10	0.6000	1738.83	GA
Mb0664c	 mmaA1	NA	10	0	0	0	10	0.6000	1738.83	GA
Mb0665c	 lipG	NA	15	13	0	1	1	0.1333	929.50	ES
Mb0665c	 lipG	NA	15	13	0	1	1	0.1333	929.50	ES
Mb0666c	 -	NA	38	0	0	38	0	0.6842	1329.50	NE
Mb0666c	 -	NA	38	0	0	38	0	0.6842	1329.50	NE
Mb0667	 -	NA	4	0	0	4	0	0.2500	347.00	NE
Mb0667	 -	NA	4	0	0	4	0	0.2500	347.00	NE
Mb0668	 fabD2	NA	6	3	0	3	0	0.3333	208.50	NE
Mb0668	 fabD2	NA	6	3	0	3	0	0.3333	208.50	NE
Mb0669	 -	NA	6	6	0	0	0	0.0000	0.00	ES
Mb0669	 -	NA	6	6	0	0	0	0.0000	0.00	ES
Mb0670	 rplJ	NA	1	0	0	1	0	1.0000	1272.00	NE
Mb0670	 rplJ	NA	1	0	0	1	0	1.0000	1272.00	NE
Mb0671	 rplL	NA	11	0	0	11	0	0.7273	704.50	NE
Mb0671	 rplL	NA	11	0	0	11	0	0.7273	704.50	NE
Mb0672c	 -	NA	27	0	0	27	0	0.7778	1006.00	NE
Mb0672c	 -	NA	27	0	0	27	0	0.7778	1006.00	NE
Mb0673	 -	NA	15	0	0	15	0	0.7333	263.09	NE
Mb0673	 -	NA	15	0	0	15	0	0.7333	263.09	NE
Mb0674	 mkl	NA	5	0	0	5	0	0.6000	3057.00	NE
Mb0674	 mkl	NA	5	0	0	5	0	0.6000	3057.00	NE
Mb0675c	 -	NA	2	0	0	2	0	0.0000	0.00	NE
Mb0675c	 -	NA	2	0	0	2	0	0.0000	0.00	NE
Mb0676c	 -	NA	17	0	0	17	0	0.5294	516.44	NE
Mb0676c	 -	NA	17	0	0	17	0	0.5294	516.44	NE
Mb0677c	 -	NA	4	0	0	4	0	0.5000	1778.50	NE
Mb0677c	 -	NA	4	0	0	4	0	0.5000	1778.50	NE
Mb0678c	 -	NA	2	0	0	2	0	1.0000	943.50	NE
Mb0678c	 -	NA	2	0	0	2	0	1.0000	943.50	NE
Mb0679c	 -	NA	5	0	0	5	0	0.4000	913.50	NE
Mb0679c	 -	NA	5	0	0	5	0	0.4000	913.50	NE
Mb0680c	 -	NA	6	0	0	6	0	0.8333	576.00	NE
Mb0680c	 -	NA	6	0	0	6	0	0.8333	576.00	NE
Mb0681c	 -	NA	47	0	0	47	0	0.3830	472.83	NE
Mb0681c	 -	NA	47	0	0	47	0	0.3830	472.83	NE
Mb0682	 atsD	NA	3	0	0	3	0	0.6667	204.00	NE
Mb0682	 atsD	NA	3	0	0	3	0	0.6667	204.00	NE
Mb0683	 -	NA	5	0	0	5	0	0.8000	333.50	NE
Mb0683	 -	NA	5	0	0	5	0	0.8000	333.50	NE
Mb0684	 -	NA	0	0	0	0	0	0.0000	0.00	N/A
Mb0684	 -	NA	0	0	0	0	0	0.0000	0.00	N/A
Mb0685	 -	NA	39	39	0	0	0	0.0000	0.00	ES
Mb0685	 -	NA	39	39	0	0	0	0.0000	0.00	ES
Mb0686	 rpoB	NA	52	31	16	5	0	0.1346	299.71	ES
Mb0686	 rpoB	NA	52	31	16	5	0	0.1346	299.71	ES
Mb0687	 rpoC	NA	37	0	0	37	0	0.5946	850.27	NE
Mb0687	 rpoC	NA	37	0	0	37	0	0.5946	850.27	NE
Mb0688c	 -	NA	5	0	0	5	0	1.0000	450.80	NE
Mb0688c	 -	NA	5	0	0	5	0	1.0000	450.80	NE
Mb0689	 end	NA	13	0	0	13	0	0.8462	1148.36	NE
Mb0689	 end	NA	13	0	0	13	0	0.8462	1148.36	NE
Mb0690	 lpqP	NA	28	0	0	28	0	0.6429	1253.83	NE
Mb0690	 lpqP	NA	28	0	0	28	0	0.6429	1253.83	NE
Mb0691	 fadE8	NA	10	0	0	10	0	0.4000	845.00	NE
Mb0691	 fadE8	NA	10	0	0	10	0	0.4000	845.00	NE
Mb0692	 echA4	NA	7	0	0	7	0	0.2857	34.00	NE
Mb0692	 echA4	NA	7	0	0	7	0	0.2857	34.00	NE
Mb0693	 -	NA	5	0	0	5	0	0.2000	949.00	NE
Mb0693	 -	NA	5	0	0	5	0	0.2000	949.00	NE
Mb0694	 echA5	NA	32	0	0	32	0	0.6875	1050.27	NE
Mb0694	 echA5	NA	32	0	0	32	0	0.6875	1050.27	NE
Mb0695c	 mmpL5	NA	6	0	0	6	0	0.6667	76.25	NE
Mb0695c	 mmpL5	NA	6	0	0	6	0	0.6667	76.25	NE
